iter	Passed	Remaining
142	664	3983
143	670	3988
144	675	3980
145	679	3975
146	686	3984
147	690	3974
148	696	3978
149	703	3985
150	707	3977
151	713	3980
152	718	3979
153	724	3981
154	730	3985
155	736	3984
156	742	3985
157	748	3987
158	753	3983
159	756	3972
160	761	3967
161	767	3969
162	771	3962
163	774	3949
164	778	3942
165	784	3943
166	788	3934
167	791	3921
168	797	3920
169	802	3918
170	806	3910
171	810	3901
172	815	3897
173	819	3891
174	825	3891
175	831	3892
176	835	3885
177	839	3874
178	842	3863
179	846	3857
180	850	3846
181	855	3843
182	860	3841
183	864	3834
184	867	3822
185	871	3813
186	875	3805
187	880	3802
188	884	3794
189	889	3790
190	894	3787
191	899	3785
192	903	3779
193	907	3769
194	911	3764
195	916	3761
196	920	3753
197	927	3755
198	930	3746
199	934	3738
200	938	3731
201	944	3729
202	948	3724
203	952	3716
204	956	3711
205	961	3704
206	964	3696
207	969	3689
208	973	3684
209	978	3680
210	984	3679
211	987	3669
212	991	3664
213	996	3660
214	1000	3651
215	1003	3642
216	1008	3637
217	1012	3631
218	1016	3626
219	1020	3619
220	1024	3612
221	1029	3607
222	1033	3599
223	1037	3595
224	1042	3590
225	1046	3583
226	1051	3580
227	1056	3577
228	1060	3570
229	1063	3561
230	1067	3552
231	1071	3546
232	1076	3542
233	1079	3534
234	1085	3532
235	1088	3525
236	1092	3518
237	1097	3513
238	1101	3507
239	1105	3500
240	1110	3496
241	1114	3491
242	1120	3491
243	1126	3488
244	1129	3480
245	1133	3475
246	1139	3475
247	1144	3469
248	1148	3463
249	1154	3464
250	1159	3459
251	1164	3458
252	1168	3451
253	1172	3443
254	1177	3438
255	1182	3437
256	1188	3436
257	1192	3430
258	1197	3427
259	1201	3419
260	1205	3412
261	1209	3406
262	1214	3403
263	1220	3403
264	1224	3397
265	1230	3396
266	1234	3390
267	1238	3382
268	1242	3375
269	1247	3373
270	1250	3365
271	1254	3357
272	1259	3353
273	1264	3350
274	1267	3342
275	1271	3335
276	1274	3327
277	1279	3324
278	1283	3316
279	1287	3311
280	1290	3303
281	1296	3301
282	1301	3296
283	1305	3291
284	1310	3288
285	1315	3284
286	1319	3278
287	1325	3275
288	1329	3271
289	1333	3265
290	1337	3259
291	1341	3253
292	1346	3248
293	1350	3243
294	1355	3239
295	1360	3235
296	1364	3229
297	1369	3226
298	1374	3223
299	1381	3222
300	1386	3219
301	1393	3220
302	1399	3219
303	1406	3219
304	1410	3215
305	1415	3209
306	1419	3205
307	1426	3205
308	1432	3204
309	1438	3201
310	1443	3197
311	1447	3191
312	1451	3185
313	1456	3182
314	1461	3178
315	1465	3172
316	1470	3167
317	1475	3164
318	1479	3159
319	1485	3156
320	1489	3150
321	1493	3145
322	1498	3141
323	1505	3140
324	1509	3134
325	1513	3130
326	1519	3127
327	1524	3122
328	1529	3120
329	1536	3119
330	1541	3116
331	1546	3111
332	1552	3109
333	1557	3104
334	1563	3102
335	1569	3102
336	1576	3101
337	1583	3101
338	1589	3099
339	1595	3097
340	1601	3094
341	1605	3088
342	1609	3082
343	1614	3078
344	1620	3075
345	1624	3070
346	1630	3068
347	1635	3063
348	1641	3061
349	1645	3056
350	1651	3053
351	1655	3047
352	1658	3040
353	1664	3037
354	1669	3034
355	1674	3029
356	1679	3024
357	1682	3017
358	1686	3011
359	1691	3006
360	1694	3000
361	1699	2995
362	1703	2988
363	1708	2984
364	1713	2980
365	1718	2976
366	1722	2970
367	1725	2963
368	1729	2958
369	1734	2953
370	1738	2947
371	1743	2942
372	1746	2936
373	1751	2931
374	1756	2927
375	1762	2924
376	1766	2918
377	1769	2912
378	1773	2906
379	1778	2901
380	1782	2896
381	1786	2890
382	1790	2884
383	1794	2878
384	1798	2872
385	1802	2867
386	1806	2861
387	1809	2854
388	1815	2851
389	1820	2846
390	1825	2843
391	1829	2836
392	1832	2830
393	1836	2825
394	1841	2820
395	1847	2818
396	1852	2813
397	1857	2810
398	1861	2803
399	1864	2796
400	1869	2792
401	1873	2787
402	1876	2780
403	1881	2775
404	1884	2769
405	1889	2764
406	1893	2759
407	1897	2752
408	1902	2748
409	1907	2744
410	1911	2739
411	1916	2735
412	1921	2731
413	1925	2725
414	1929	2719
415	1933	2714
416	1939	2711
417	1943	2706
418	1948	2701
419	1954	2699
420	1958	2693
421	1962	2687
422	1967	2683
423	1971	2678
424	1975	2672
425	1978	2666
426	1984	2662
427	1988	2657
428	1993	2653
429	1997	2647
430	2002	2643
431	2005	2636
432	2009	2631
433	2013	2625
434	2018	2621
435	2022	2615
436	2025	2609
437	2028	2603
438	2032	2597
439	2037	2592
440	2041	2587
441	2046	2583
442	2050	2578
443	2054	2572
444	2058	2566
445	2063	2562
446	2067	2558
447	2072	2553
448	2076	2548
449	2082	2544
450	2086	2539
451	2089	2533
452	2093	2528
453	2098	2523
454	2101	2517
455	2106	2513
456	2111	2508
457	2115	2503
458	2119	2498
459	2122	2492
460	2127	2487
461	2132	2482
462	2136	2477
463	2141	2473
464	2145	2469
465	2150	2464
466	2154	2458
467	2158	2454
468	2163	2449
469	2167	2444
470	2173	2441
471	2178	2437
472	2184	2433
473	2189	2430
474	2194	2425
475	2198	2419
476	2201	2413
477	2206	2409
478	2211	2405
479	2217	2402
480	2221	2397
481	2225	2391
482	2228	2385
483	2232	2379
484	2237	2375
485	2242	2371
486	2247	2366
487	2252	2362
488	2258	2359
489	2262	2354
490	2267	2350
491	2273	2347
492	2278	2343
493	2284	2340
494	2290	2336
495	2295	2332
496	2299	2327
497	2304	2323
498	2308	2317
499	2313	2313
500	2317	2308
501	2322	2303
502	2326	2298
503	2329	2292
504	2333	2287
505	2338	2283
506	2345	2280
507	2352	2278
508	2359	2276
509	2367	2274
510	2375	2273
511	2383	2271
512	2391	2270
513	2399	2268
514	2406	2266
515	2414	2265
516	2422	2263
517	2430	2261
518	2437	2259
519	2446	2257
520	2454	2256
521	2462	2254
522	2471	2254
523	2478	2251
524	2486	2249
525	2493	2247
526	2500	2244
527	2506	2240
528	2511	2236
529	2518	2233
530	2524	2229
531	2531	2226
532	2536	2222
533	2542	2218
534	2549	2215
535	2556	2212
536	2562	2209
537	2569	2206
538	2577	2204
539	2585	2202
540	2592	2199
541	2599	2196
542	2608	2195
543	2615	2192
544	2622	2189
545	2630	2187
546	2637	2184
547	2646	2182
548	2653	2179
549	2661	2177
550	2670	2175
551	2678	2173
552	2694	2177
553	2702	2175
554	2711	2173
555	2718	2171
556	2727	2169
557	2734	2166
558	2744	2165
559	2753	2163
560	2762	2161
561	2772	2160
562	2779	2157
563	2788	2155
564	2796	2152
565	2806	2152
566	2813	2148
567	2820	2145
568	2828	2142
569	2838	2140
570	2845	2138
571	2854	2135
572	2862	2132
573	2871	2131
574	2879	2128
575	2888	2126
576	2896	2123
577	2905	2121
578	2913	2118
579	2922	2116
580	2930	2113
581	2938	2110
582	2947	2108
583	2956	2105
584	2965	2104
585	2974	2101
586	2984	2100
587	2993	2097
588	3002	2094
589	3010	2092
590	3019	2089
591	3027	2086
592	3036	2084
593	3044	2081
594	3053	2078
595	3061	2075
596	3069	2071
597	3078	2069
598	3087	2067
599	3097	2064
600	3105	2061
601	3113	2058
602	3121	2055
603	3129	2052
604	3138	2048
605	3146	2045
606	3154	2042
607	3164	2040
608	3171	2036
609	3179	2032
610	3186	2028
611	3195	2026
612	3203	2022
613	3210	2018
614	3217	2014
615	3224	2010
616	3233	2006
617	3240	2003
618	3249	1999
619	3257	1996
620	3265	1993
621	3273	1989
622	3282	1986
623	3291	1983
624	3300	1980
625	3309	1977
626	3316	1973
627	3322	1967
628	3329	1963
629	3332	1957
630	3336	1951
631	3341	1945
632	3345	1939
633	3348	1933
634	3352	1927
635	3358	1922
636	3362	1915
637	3366	1910
638	3372	1905
639	3376	1899
640	3379	1892
641	3383	1886
642	3390	1882
643	3395	1877
644	3401	1872
645	3406	1866
646	3411	1861
647	3416	1855
648	3421	1850
649	3425	1844
650	3428	1838
651	3432	1832
652	3438	1827
653	3443	1821
654	3447	1815
655	3452	1810
656	3456	1804
657	3462	1799
658	3466	1793
659	3471	1788
660	3477	1783
661	3483	1778
662	3490	1774
663	3497	1769
664	3502	1764
665	3507	1759
666	3511	1753
667	3515	1747
668	3519	1741
669	3523	1735
670	3528	1730
671	3534	1724
672	3539	1720
673	3543	1714
674	3549	1709
675	3554	1703
676	3558	1697
677	3561	1691
678	3566	1686
679	3569	1679
680	3573	1673
681	3577	1668
682	3582	1662
683	3586	1656
684	3590	1651
685	3597	1646
686	3604	1642
687	3609	1636
688	3615	1631
689	3618	1625
690	3622	1619
691	3629	1615
692	3633	1609
693	3636	1603
694	3641	1597
695	3645	1592
696	3650	1587
697	3655	1581
698	3660	1576
699	3664	1570
700	3667	1564
701	3671	1558
702	3676	1553
703	3681	1547
704	3684	1541
705	3689	1536
706	3695	1531
707	3701	1526
708	3705	1520
709	3710	1515
710	3714	1509
711	3718	1504
712	3724	1499
713	3728	1493
714	3733	1487
715	3736	1482
716	3741	1476
717	3746	1471
718	3750	1465
719	3753	1459
720	3757	1454
721	3760	1448
722	3765	1442
723	3769	1437
724	3774	1431
725	3780	1426
726	3784	1421
727	3789	1415
728	3794	1410
729	3797	1404
730	3801	1398
731	3805	1393
732	3809	1387
733	3814	1382
734	3818	1376
735	3822	1370
736	3825	1365
737	3828	1359
738	3831	1353
739	3836	1347
740	3840	1342
741	3844	1336
742	3851	1332
743	3855	1326
744	3858	1320
745	3862	1315
746	3866	1309
747	3870	1303
748	3873	1298
749	3877	1292
750	3881	1286
751	3885	1281
752	3888	1275
753	3892	1270
754	3899	1265
755	3904	1260
756	3908	1254
757	3911	1248
758	3917	1243
759	3921	1238
760	3925	1232
761	3930	1227
762	3934	1222
763	3938	1216
764	3944	1211
765	3948	1206
766	3953	1201
767	3958	1195
768	3964	1190
769	3967	1185
770	3972	1179
771	3976	1174
772	3980	1168
773	3986	1163
774	3989	1158
775	3993	1152
776	3997	1147
777	4000	1141
778	4004	1136
779	4008	1130
780	4012	1125
781	4016	1119
782	4019	1113
783	4023	1108
784	4027	1103
785	4032	1097
786	4036	1092
787	4041	1087
788	4045	1081
789	4049	1076
790	4052	1070
791	4057	1065
792	4061	1060
793	4065	1054
794	4069	1049
795	4074	1044
796	4077	1038
797	4084	1033
798	4090	1029
799	4094	1023
800	4098	1018
801	4102	1012
802	4108	1007
803	4113	1002
804	4116	997
805	4121	992
806	4125	986
807	4130	981
808	4134	976
809	4139	970
810	4144	965
811	4148	960
812	4152	955
813	4157	949
814	4160	944
815	4165	939
816	4169	933
817	4173	928
818	4177	923
819	4181	917
820	4188	913
821	4192	907
822	4195	902
823	4200	897
824	4204	891
825	4208	886
826	4212	881
827	4217	876
828	4222	870
829	4226	865
830	4230	860
831	4234	855
832	4238	849
833	4244	844
834	4251	840
835	4255	834
836	4261	829
837	4266	824
838	4271	819
839	4275	814
840	4282	809
841	4288	804
842	4294	799
843	4298	794
844	4302	789
845	4309	784
846	4313	779
847	4317	773
848	4320	768
849	4324	763
850	4329	758
851	4333	752
852	4339	747
853	4345	742
854	4350	737
855	4355	732
856	4361	727
857	4366	722
858	4370	717
859	4375	712
860	4381	707
861	4385	702
862	4392	697
863	4397	692
864	4402	687
865	4406	681
866	4412	676
867	4418	671
868	4423	666
869	4428	661
870	4431	656
871	4435	651
872	4438	645
873	4444	640
874	4448	635
875	4453	630
876	4458	625
877	4464	620
878	4471	615
879	4477	610
880	4484	605
881	4490	600
882	4495	595
883	4498	590
884	4503	585
885	4509	580
886	4515	575
887	4520	570
888	4525	565
889	4531	560
890	4537	555
891	4543	550
892	4549	545
893	4557	540
894	4561	535
895	4567	530
896	4573	525
897	4577	519
898	4583	514
899	4588	509
900	4594	504
901	4597	499
902	4603	494
903	4607	489
904	4612	484
905	4618	479
906	4624	474
907	4629	469
908	4635	464
909	4641	459
910	4645	453
911	4651	448
912	4655	443
913	4659	438
914	4666	433
915	4672	428
916	4677	423
917	4682	418
918	4688	413
919	4693	408
920	4697	402
921	4704	398
922	4709	392
923	4716	387
924	4722	382
925	4728	377
926	4733	372
927	4738	367
928	4743	362
929	4749	357
930	4755	352
931	4759	347
932	4764	342
933	4771	337
934	4775	331
935	4780	326
936	4784	321
937	4788	316
938	4793	311
939	4799	306
940	4805	301
941	4811	296
942	4818	291
943	4823	286
944	4828	281
945	4832	275
946	4837	270
947	4843	265
948	4847	260
949	4851	255
950	4855	250
951	4861	245
952	4866	239
953	4871	234
954	4876	229
955	4882	224
956	4889	219
957	4894	214
958	4897	209
959	4901	204
960	4907	199
961	4913	194
962	4919	189
963	4923	183
964	4927	178
965	4933	173
966	4937	168
967	4943	163
968	4947	158
969	4951	153
970	4956	148
971	4961	142
972	4967	137
973	4972	132
974	4978	127
975	4981	122
976	4988	117
977	4993	112
978	4999	107
979	5004	102
980	5009	97
981	5012	91
982	5016	86
983	5021	81
984	5026	76
985	5030	71
986	5035	66
987	5040	61
988	5043	56
989	5047	50
990	5053	45
991	5057	40
992	5060	35
993	5064	30
994	5069	25
995	5074	20
996	5078	15
997	5083	10
998	5086	5
999	5090	0
