d,ibc0,ibc1,ibc2,ibc3,ibc4,ibc5,ibc6,ibc7,ibc8,ibc9,ibc10,ibc11,ibc12,ibc13,ibc14,ibc15,ibc16,ibc17,ibc18,ibc19,ibc20,ibc21,ibc22,ibc23,ibc24,ibc25,ibc26,ibc27,ibc28,ibc29,ibc30,ibc31,ibc32,ibc33,ibc34,ibc35,ibc36
1,0.000000,0.000000,0.006266,-0.004721,0.004018,0.001457,-0.021486,-0.001008,-0.015637,-0.007347,0.031246,-0.005754,-0.045555,0.003746,0.013104,-0.017174,0.017590,0.002542,0.004054,0.003567,0.000080,0.042788,0.056739,0.006852,0.000489,-0.018058,-0.012734,-0.012073,0.000389,0.000085,-0.001780,-0.004835,-0.002333,-0.003762,0.000039,-0.000249,-0.000967
1,0.000000,0.001372,0.005946,0.004432,0.002007,0.000835,-0.002360,-0.009391,0.011510,0.000064,0.001652,-0.002416,-0.001909,0.008517,0.001434,0.002337,0.013203,-0.002491,0.001051,0.000676,0.000004,0.040062,0.020668,0.000307,-0.004147,-0.002345,-0.003375,-0.018763,-0.025897,-0.003087,0.031588,-0.035424,-0.003462,0.033949,-0.037805,-0.004113,-0.004623
1,0.000000,0.011908,0.015577,-0.007807,-0.010000,0.014351,-0.004820,-0.007474,0.000803,0.002216,-0.011188,0.004444,0.007404,-0.009234,0.012873,-0.015193,0.007080,0.005361,0.010692,-0.000653,0.000266,0.038427,0.034485,0.007575,0.008515,-0.015297,-0.004728,-0.012810,-0.013771,-0.004179,-0.003350,-0.015357,0.001431,0.006894,-0.012439,-0.004156,-0.007224
1,0.000000,0.001464,0.006823,0.004614,0.001598,0.000615,-0.001751,-0.010804,0.013704,0.000123,0.001888,-0.003617,-0.001607,0.009532,0.000688,0.003111,0.014930,-0.002110,0.001142,0.000735,0.000004,0.045163,0.024819,0.000331,-0.004467,-0.002516,-0.003638,-0.018884,-0.027438,-0.002896,0.029294,-0.027894,-0.004798,0.031061,-0.033166,-0.009495,-0.005893
1,0.000000,-0.006014,-0.008316,-0.002262,0.004058,-0.015849,-0.010298,0.002928,-0.023218,-0.003840,0.010343,0.006926,-0.025089,0.020412,0.014351,-0.048774,0.029391,0.022301,0.015765,0.009648,0.000193,0.052548,0.050111,0.004064,0.003461,-0.013337,-0.009442,-0.015661,-0.008012,-0.005528,0.001835,-0.000723,-0.000325,-0.006057,-0.001797,-0.001379,-0.000137
1,0.000000,0.042888,-0.014525,-0.022081,0.048128,0.005426,-0.029610,0.014058,-0.013151,0.020764,0.006045,0.012311,-0.038771,-0.001766,0.050621,-0.027465,0.025048,-0.018349,0.000187,-0.000133,0.000784,0.015478,0.002641,0.004185,0.020139,0.001417,-0.011358,-0.008936,-0.006216,-0.006981,0.002074,-0.007069,-0.000659,-0.017283,-0.001789,-0.002207,-0.002083
1,0.000000,0.053688,-0.008622,-0.041584,0.064234,-0.000774,-0.040233,0.011923,-0.009617,0.030568,0.003122,0.013127,-0.036818,-0.004233,0.059581,-0.043671,0.038302,-0.031494,0.001782,0.001121,0.000296,0.021673,0.008179,0.002039,0.019605,-0.002518,-0.012832,-0.009130,-0.006155,-0.006895,0.002632,-0.007810,-0.001589,-0.019437,-0.001663,-0.001560,-0.003228
1,0.000000,0.035114,-0.002265,-0.041321,0.048243,-0.001392,-0.041756,0.005568,-0.009315,0.017476,-0.007116,0.012764,-0.020199,0.004889,0.052516,-0.051774,0.035959,-0.010479,0.018146,-0.021364,0.000188,0.041290,0.037714,0.001352,0.000788,-0.018644,-0.009266,-0.005362,-0.007832,-0.000026,0.004307,-0.009834,-0.001005,-0.001407,-0.003405,-0.002304,-0.003466
1,0.000000,-0.000087,-0.000110,-0.012433,0.002219,-0.008147,-0.014928,-0.005531,-0.013441,-0.006729,0.014722,0.014979,-0.023998,-0.005096,0.017772,-0.035975,0.016333,0.010456,0.011564,0.006821,0.001257,0.066919,0.057123,0.022839,0.013835,-0.028285,-0.006189,-0.005521,-0.011004,-0.003583,-0.008373,-0.006800,-0.001302,0.000138,-0.001531,-0.000334,-0.000146
1,0.000000,0.001519,0.011491,-0.003060,0.002921,0.020441,-0.009819,0.013826,-0.002612,0.004034,0.000171,-0.000180,0.004809,0.006022,0.008593,-0.021605,0.010241,0.008779,0.003670,0.006961,0.000176,0.029798,0.042322,0.008341,0.009206,-0.024235,-0.015726,-0.017805,-0.011095,-0.002754,0.004358,-0.024543,0.001613,-0.001738,-0.004191,-0.001711,-0.006060
1,0.000000,-0.014559,0.016560,-0.030193,0.010827,0.017421,0.012266,0.000534,0.003111,0.000238,-0.029010,0.010364,-0.003480,0.000155,0.019111,-0.023618,0.008739,0.033734,-0.012888,0.012726,-0.000049,0.054513,0.081951,0.000430,-0.010944,-0.031714,-0.012095,-0.012663,-0.017225,-0.001034,0.001245,-0.015636,-0.000472,0.001526,-0.002190,-0.003657,0.000558
1,0.000000,-0.000911,0.004674,0.000622,0.001675,0.005425,0.000436,0.004882,-0.003548,0.000788,-0.017189,-0.004171,0.009684,0.004650,0.011649,-0.038560,0.035035,0.012860,0.019969,-0.018659,0.000674,0.067105,0.058574,0.002333,-0.020825,-0.018654,-0.008333,-0.013091,-0.013297,-0.001394,-0.000671,-0.007937,0.002670,-0.002230,-0.003199,-0.001348,-0.005007
1,0.000000,-0.000914,0.008068,-0.002749,0.005638,0.006839,0.001563,0.000486,-0.005835,0.003677,-0.022216,-0.004149,0.015524,-0.000996,0.016083,-0.024829,0.026917,0.011504,0.023797,-0.023402,0.000623,0.052146,0.037281,0.003633,-0.013891,-0.014435,-0.004438,-0.012726,-0.009636,-0.001633,-0.000205,-0.004321,0.003679,-0.000689,-0.001895,-0.003575,-0.001042
1,0.000000,0.000000,-0.002448,-0.010856,0.004856,0.011360,-0.013681,0.000236,-0.010523,-0.007522,0.012180,0.012878,-0.019288,-0.015363,0.026323,-0.023399,0.011135,0.005324,0.012129,0.007413,0.001423,0.047122,0.038999,0.031147,0.018010,-0.025053,-0.004259,-0.009073,-0.006448,-0.001943,-0.008425,-0.005731,-0.002676,0.000058,-0.000625,0.000421,-0.000403
1,0.000000,0.001961,0.018133,-0.009270,-0.014447,0.017884,-0.003528,-0.002151,0.005385,0.002495,-0.014454,0.002645,0.007503,-0.000011,0.006927,-0.005562,0.011039,0.005836,0.003269,0.005784,0.001721,0.040697,0.043169,0.008389,0.007360,-0.006910,-0.005751,-0.017725,-0.011650,-0.003301,-0.000886,-0.015021,-0.002219,0.004534,-0.007353,0.001203,-0.008744
1,0.000000,-0.007794,0.018311,-0.025894,0.003655,0.010807,0.000126,-0.007825,0.010458,0.001188,-0.015700,0.015046,0.002989,-0.006654,0.019194,-0.025464,0.025256,0.006490,0.007208,-0.012832,0.000134,0.059089,0.067387,0.002851,0.007460,-0.032682,-0.007892,-0.019325,-0.013704,-0.003019,0.001701,-0.004631,0.004211,0.004393,-0.007846,-0.007206,-0.003386
1,0.000000,0.012242,0.007124,0.003550,0.005946,0.003428,-0.007537,-0.004939,-0.017052,0.006323,-0.004661,0.005702,0.005310,-0.008175,0.027962,-0.023314,0.015068,0.008478,0.010561,0.005591,0.000205,0.061453,0.038831,0.003176,0.001848,-0.019589,-0.013044,-0.007206,-0.013848,-0.001064,-0.005451,-0.007044,0.002038,-0.010391,-0.000849,-0.004336,-0.001019
1,0.000000,-0.003193,0.000387,-0.005543,0.005845,-0.008564,-0.020629,0.003300,-0.007114,-0.001839,0.004490,0.008480,-0.006850,0.014844,0.002100,-0.027095,0.033558,0.013585,0.016558,0.007969,0.000090,0.060928,0.056320,0.002336,-0.000264,-0.018957,-0.014526,-0.012253,-0.006481,-0.004922,-0.003531,-0.000502,-0.000537,-0.006746,0.000895,-0.002526,-0.000460
1,0.000000,-0.001888,0.005082,-0.002821,-0.001189,0.003509,-0.005133,0.001460,-0.013647,-0.000427,-0.019038,-0.000980,0.016244,0.027828,-0.008137,-0.031672,0.024879,0.020221,0.006985,0.010999,0.000012,0.070617,0.071660,0.000075,0.000762,-0.037640,-0.015590,-0.017408,-0.009551,-0.000938,-0.001305,-0.000404,0.001582,-0.010989,-0.000103,0.000000,-0.000044
1,0.000000,-0.005535,0.010512,-0.006630,0.000498,0.008893,-0.003259,-0.004035,-0.017267,0.008696,-0.008201,0.017385,-0.007098,0.013144,0.004543,-0.012575,0.014224,0.017846,0.013113,0.009737,0.000414,0.087016,0.046924,0.002808,-0.012162,-0.012751,-0.016130,-0.030087,-0.017895,-0.008088,-0.004469,-0.000010,-0.000514,-0.004850,0.000051,-0.000729,0.000754
1,0.000000,0.000000,0.001215,-0.021161,0.017812,0.015716,-0.024521,-0.000835,-0.009440,0.003562,0.019565,-0.010425,-0.018644,0.008557,0.025017,-0.014228,0.025610,-0.005323,0.002650,0.003750,0.000090,0.027491,0.054406,0.006045,-0.000047,-0.006482,-0.004139,-0.005251,-0.003100,-0.000011,-0.001583,-0.000283,-0.000847,-0.000197,-0.000247,0.000941,-0.000410
1,0.000000,-0.001353,0.012496,-0.007251,0.008234,0.004968,-0.005271,-0.001586,-0.001602,0.004040,-0.007303,0.004844,0.009585,-0.004141,0.014435,-0.024154,0.011207,0.026655,0.002143,0.002358,0.001143,0.054245,0.057058,0.009570,-0.005243,-0.025427,-0.008444,-0.012629,-0.011975,-0.000245,0.002197,-0.018043,-0.001179,0.004836,-0.006035,-0.007081,0.002181
1,0.000000,-0.006573,0.005765,-0.002298,-0.007935,0.010836,-0.013314,0.000726,-0.013653,0.007632,-0.017080,0.007001,0.003282,0.024400,-0.002373,-0.017724,0.023828,0.014911,0.013935,0.004887,0.000014,0.084888,0.058418,0.000428,-0.001545,-0.020373,-0.021183,-0.016009,-0.014631,-0.000776,-0.007419,0.001093,0.001922,-0.010147,-0.000387,-0.000509,0.000740
1,0.000000,-0.000382,0.002135,-0.001638,0.008461,0.005760,-0.011216,0.012302,-0.003833,0.010376,-0.009188,-0.004138,0.004973,0.014735,-0.010722,-0.012199,0.016494,0.017214,0.013478,0.008660,0.005217,0.069401,0.037957,-0.005234,0.009863,-0.023281,-0.020121,-0.020517,-0.008400,-0.007948,0.002304,-0.002367,0.006248,-0.009589,-0.000308,-0.000246,-0.000063
1,0.000000,-0.008068,0.013522,-0.022684,-0.000929,0.022774,0.004963,0.002913,0.002843,-0.000487,-0.022789,0.001443,-0.000296,-0.000491,0.009811,-0.020104,0.021164,0.017462,0.000651,0.008689,0.000360,0.081433,0.088125,0.002210,-0.013054,-0.041294,-0.006999,-0.016157,-0.012604,-0.000126,-0.003876,-0.011811,-0.000570,0.001475,-0.003394,0.000068,-0.004428
1,0.000000,0.021010,-0.009239,-0.008380,0.026264,0.008547,-0.017516,0.001512,-0.003455,0.013700,0.025746,0.014428,-0.028372,-0.010350,0.048178,-0.017297,0.014577,-0.008581,0.000851,0.000795,0.002663,0.002711,0.006331,0.021824,0.022226,-0.012716,-0.001979,-0.005335,-0.006394,-0.003784,0.000667,-0.006052,-0.001349,0.000423,-0.002523,-0.001383,-0.000460
1,0.000000,-0.003687,0.013712,-0.002124,0.008639,0.020431,-0.021519,0.006297,-0.011200,0.000777,-0.009898,-0.007419,0.013497,0.011445,0.014932,-0.038607,0.025833,0.008840,0.006867,0.004926,0.000630,0.057284,0.053320,0.003172,0.001219,-0.016197,-0.011644,-0.004273,-0.000731,-0.000511,0.006498,-0.023562,0.003369,-0.006919,-0.003548,-0.000510,-0.003137
1,0.000000,-0.001260,0.007545,-0.009935,0.004707,0.021635,-0.007705,-0.006696,-0.014047,0.001712,-0.005166,-0.000046,0.010686,0.009878,0.003224,-0.012360,0.019831,0.015869,0.012301,0.019472,0.000389,0.113304,0.058124,0.002265,-0.011569,-0.023050,-0.023178,-0.035017,-0.020307,-0.006641,-0.005611,-0.002464,-0.001020,-0.010242,0.000140,-0.000141,0.000467
1,0.000000,-0.000853,0.008056,-0.000438,0.005871,0.009764,-0.014233,0.006218,-0.007995,0.000574,-0.008756,-0.005882,0.010784,-0.005084,0.027932,-0.026646,0.011316,0.031121,0.033797,-0.033672,0.000184,0.079537,0.064900,0.001829,0.001205,-0.028191,-0.010653,-0.012992,-0.011631,0.000509,-0.001177,-0.009810,0.000792,-0.003031,-0.002785,-0.003925,-0.003068
1,0.000000,-0.004160,0.013127,-0.007407,0.003990,0.016916,0.000457,0.008348,0.010903,0.007803,0.000347,0.006924,0.002677,0.002062,0.007523,-0.016542,0.012365,0.008744,0.002535,0.009046,0.000762,0.038658,0.049639,0.017017,0.016507,-0.028992,-0.013859,-0.020796,-0.011963,-0.002026,-0.000346,-0.018704,-0.001364,-0.000469,-0.003804,-0.001146,-0.001662
1,0.000000,-0.003419,0.003039,-0.006650,0.008592,0.003870,-0.018507,-0.001279,-0.000896,-0.003243,-0.005737,0.002555,0.004803,0.028008,-0.002953,-0.023483,0.023703,0.002428,0.020872,0.007187,0.000278,0.091995,0.073044,0.001829,0.000269,-0.043068,-0.022189,-0.006671,-0.006842,-0.002877,-0.005256,0.001074,0.000622,-0.009227,-0.000512,-0.001595,-0.000152
1,0.000000,0.006472,0.005018,0.009380,0.008672,0.006867,0.001931,-0.004262,-0.004508,0.011874,0.023522,0.010971,-0.010660,-0.011326,0.034011,-0.008736,0.006402,0.003099,0.003725,0.003164,0.002144,0.019801,0.017340,0.020901,0.023118,-0.016270,-0.006746,-0.007547,-0.010993,-0.003752,-0.003817,-0.007224,-0.000142,-0.004384,-0.001535,-0.004063,-0.000377
1,0.000000,-0.005534,0.003095,-0.004352,0.009580,0.008219,-0.012841,0.012696,-0.003941,0.007567,-0.012952,-0.005646,0.000796,0.019892,-0.003501,-0.021369,0.016762,0.009804,0.023487,0.010265,0.004962,0.091809,0.054695,-0.004314,0.008558,-0.034771,-0.022014,-0.011770,-0.006057,-0.009398,0.001552,-0.002505,0.006006,-0.009204,-0.001037,-0.000685,0.000216
1,0.000000,-0.001722,0.009823,-0.004203,0.000878,0.018337,-0.010601,0.003779,-0.001857,0.003061,-0.005727,-0.010439,0.008173,-0.015965,0.019526,-0.019217,0.013362,0.014636,0.024886,-0.002555,0.000564,0.082650,0.066807,0.004228,0.001301,-0.029722,-0.008254,-0.014427,-0.010340,-0.000165,0.000569,-0.009430,-0.001159,-0.002999,-0.003400,-0.003227,-0.003383
1,0.000000,-0.001915,0.007684,-0.011377,0.003429,0.011129,0.002107,-0.002810,-0.001137,0.005606,-0.016452,0.001966,0.013750,-0.000448,0.006896,-0.011841,0.026560,0.005303,0.001718,0.006168,0.006430,0.038230,0.042816,0.009745,0.004399,-0.003524,-0.002662,-0.006659,-0.009784,-0.001977,-0.002530,-0.005699,0.001864,0.002066,0.000696,-0.005360,-0.003663
1,0.000000,0.003240,0.008138,-0.004991,0.002686,0.021464,-0.018176,-0.004932,-0.010158,0.004053,-0.007305,-0.018328,0.031224,-0.004754,0.011066,-0.027675,0.030239,0.013361,0.012680,0.018880,0.000029,0.117131,0.068878,0.000591,-0.006010,-0.040241,-0.024853,-0.018579,-0.015592,0.000147,-0.006269,-0.004012,0.001104,-0.013415,-0.000384,0.000074,0.000028
1,0.000000,-0.000565,0.008737,-0.006671,-0.000767,0.024961,-0.009365,0.007401,-0.002454,0.002950,-0.008842,-0.006826,0.016206,0.002720,0.007057,-0.024398,0.017172,0.003293,0.019490,0.007435,0.000618,0.080862,0.068766,0.003940,-0.000727,-0.022708,-0.015070,-0.011168,-0.009930,-0.000733,0.010910,-0.016597,0.002670,-0.004415,-0.002224,-0.006061,-0.006160
1,0.000000,-0.006912,0.015780,-0.013506,0.005506,0.001097,-0.000491,0.000010,0.007560,0.001144,-0.014344,0.009666,-0.007276,0.003425,0.017076,-0.025268,0.021574,0.020660,0.006934,0.007982,0.000584,0.075137,0.061957,0.004632,-0.009059,-0.025316,-0.003630,-0.005466,-0.006222,-0.002213,0.002145,-0.002975,-0.000303,0.000989,-0.002371,-0.002760,-0.000209
1,0.000000,-0.002260,0.014965,-0.004597,0.005824,0.027426,-0.019942,0.006487,-0.010029,0.000583,-0.014660,-0.009613,0.025332,0.010939,0.014232,-0.049249,0.031723,0.004041,0.015820,0.005107,0.000430,0.088725,0.066329,0.001737,-0.000248,-0.012769,-0.017768,-0.006134,-0.001001,0.000081,0.004974,-0.019196,0.002790,-0.009027,-0.003433,-0.000793,-0.000455
1,0.000000,0.000755,0.002166,-0.002916,-0.000290,0.009232,-0.000340,0.002375,0.010192,0.000966,-0.005674,-0.000817,0.000922,0.034317,0.004357,0.029267,0.002297,0.006365,0.001994,0.000404,0.000000,0.023026,0.018886,0.013179,0.033198,0.013405,-0.002663,-0.019776,-0.004128,-0.001568,-0.000094,-0.016318,0.004773,0.000535,-0.008768,-0.001384,0.000239
1,0.000000,-0.009394,0.003765,-0.012017,0.001882,0.012209,0.003296,-0.006524,0.019567,0.002776,-0.016302,0.003249,0.005013,0.003375,0.000650,0.007997,0.030108,0.004346,0.005545,-0.007029,0.014829,0.032624,0.054276,0.024721,0.015542,0.000667,0.000363,-0.004298,-0.017812,-0.001269,0.000914,-0.005949,-0.000938,0.001039,-0.002835,-0.002095,-0.005098
1,0.000000,-0.005324,-0.008384,-0.026598,0.019637,0.012653,0.010229,-0.007439,0.010617,-0.001548,0.004359,-0.008542,-0.004213,-0.012571,0.009674,0.015605,0.037358,0.017405,-0.006523,0.008437,0.000000,0.073347,0.131695,0.000017,-0.002573,-0.031237,0.008473,-0.021792,0.007232,0.003453,0.007694,-0.008364,-0.002338,-0.010550,0.005088,-0.012972,0.000176
1,0.000000,-0.002064,-0.020889,0.004691,0.007337,-0.002919,0.005517,-0.005872,0.011839,-0.003564,0.026115,-0.024465,0.003654,0.017604,-0.003967,0.024636,0.040536,0.006248,0.001016,0.000290,0.000158,0.083922,0.100192,0.000332,0.000491,-0.001307,0.000040,-0.001945,-0.002401,0.006065,0.021375,-0.010799,-0.002223,-0.023065,0.010284,-0.022479,-0.000338
1,0.000000,-0.007286,0.004769,-0.019537,-0.004848,0.015200,0.006790,-0.006676,0.017946,0.006167,-0.020995,0.018967,0.010010,0.003569,-0.001458,0.023789,0.036745,0.000654,-0.003065,0.001812,0.034422,0.021340,0.059948,0.051653,0.036087,0.004115,0.003964,0.013366,-0.021664,-0.001376,-0.002513,-0.000566,0.003895,-0.001144,0.003213,-0.006078,-0.005297
