d,ibc0,ibc1,ibc2,ibc3,ibc4,ibc5,ibc6,ibc7,ibc8,ibc9,ibc10,ibc11,ibc12,ibc13,ibc14,ibc15,ibc16,ibc17,ibc18,ibc19,ibc20,ibc21,ibc22,ibc23,ibc24,ibc25,ibc26,ibc27,ibc28,ibc29,ibc30,ibc31,ibc32,ibc33,ibc34,ibc35,ibc36
0,0.000000,-0.005980,0.001857,-0.001756,-0.000084,0.002372,-0.000784,0.009461,-0.000167,-0.000987,-0.001637,0.004329,-0.007482,0.018282,-0.004119,0.000598,0.006316,-0.004213,0.006470,0.006219,0.000053,0.002662,0.001021,0.002584,-0.015964,-0.003352,0.003883,0.003458,0.006854,-0.030912,0.006627,0.008302,0.007461,-0.019719,0.000382,-0.002401,-0.000018
0,0.000000,0.003320,-0.001275,-0.000968,-0.000631,0.000770,0.000314,0.003101,-0.000617,0.007535,-0.015303,0.008844,0.003548,0.015562,0.003974,-0.009249,0.014680,-0.023597,0.003295,0.015179,0.002642,0.003081,0.003635,-0.000291,-0.020943,0.003735,-0.005137,0.000850,0.014501,-0.024465,0.005649,0.011670,-0.002676,-0.003097,0.000189,0.003498,-0.002923
0,0.000000,-0.000082,-0.003198,-0.004682,-0.000733,0.003997,0.009272,0.015518,-0.006989,-0.003938,0.002717,0.000336,0.000801,-0.005242,-0.001657,0.001999,0.001521,0.002669,0.001690,0.005559,0.000481,0.002623,0.007638,0.002249,-0.006919,-0.006752,-0.002296,-0.014507,0.000680,0.005777,-0.000717,0.007311,-0.000813,0.001114,0.000000,0.001761,0.005639
0,0.000000,0.005781,0.001721,-0.000686,-0.000348,0.001833,0.000780,-0.020980,0.002393,0.018130,-0.026783,0.015159,-0.001548,0.016563,0.005144,-0.013646,0.016883,-0.022880,0.006223,0.014045,0.005477,-0.001428,0.005359,0.002923,-0.017559,0.010038,-0.002472,0.005224,0.012878,-0.022001,0.005557,0.024142,-0.009135,-0.002022,0.000270,-0.003095,-0.000957
0,0.000000,-0.005717,0.002386,-0.002410,-0.001038,0.003865,0.000989,-0.000544,0.001005,0.016358,-0.013628,0.006630,-0.004363,0.012121,0.004523,-0.006141,0.017371,-0.006768,0.005962,0.021657,-0.021472,-0.000571,-0.007457,0.004528,-0.007244,-0.003831,0.011207,0.004859,0.019284,-0.037150,0.016961,0.014724,-0.001775,-0.005901,0.000012,-0.004879,-0.000066
0,0.000000,-0.001300,0.004611,-0.005395,-0.000302,0.003094,-0.002525,0.000315,0.001778,0.002767,-0.006392,0.001585,0.003767,0.015259,0.000559,0.000449,0.008398,-0.010081,0.006329,0.009733,0.006390,-0.002078,0.001700,0.003862,-0.020491,0.000005,0.010917,-0.001047,0.008434,-0.013971,0.012177,0.006949,0.011318,-0.023468,0.002098,-0.002192,0.004319
0,0.000000,0.010305,0.000489,-0.002728,-0.001119,0.002289,-0.001384,-0.009796,0.000560,0.020262,-0.010288,0.005035,0.005166,0.003609,0.011056,0.008453,0.018696,-0.019835,-0.006269,0.017229,-0.000137,-0.005424,0.009366,0.001890,-0.018983,0.006393,0.007146,-0.002825,0.013066,-0.020660,0.006699,0.008159,-0.000531,-0.011093,0.000711,0.006360,0.003165
0,0.000000,0.013454,0.004992,0.000325,-0.001827,-0.002447,0.000620,-0.014401,0.000553,0.028030,-0.012133,0.002205,0.010003,0.002972,0.003084,-0.018334,0.010134,-0.022637,0.012597,0.013332,0.004496,-0.006979,0.018904,0.000830,-0.007457,0.004447,0.000456,0.001324,0.011083,-0.015542,0.027462,0.007636,-0.007386,0.003026,0.000086,0.002464,-0.006957
0,0.000000,0.006514,0.001019,-0.005219,-0.002227,0.002444,-0.002185,-0.008987,0.000448,0.014716,-0.001459,0.004768,0.006125,0.010866,0.012203,0.003169,0.018932,-0.016865,-0.011122,0.022005,0.002569,-0.008052,0.007813,0.002628,-0.024616,0.005799,0.014513,-0.001305,0.006414,-0.007824,0.009668,0.003597,-0.001627,-0.005601,0.002882,0.002818,0.010100
0,0.000000,0.014838,0.005842,-0.000970,-0.001129,-0.002577,0.000670,0.000539,0.004008,-0.002057,0.015078,-0.010292,0.004842,0.002663,0.008514,0.011108,0.002516,-0.000630,0.006261,0.004693,-0.000735,-0.007340,0.010857,0.001877,0.001051,-0.004802,0.004717,-0.000436,0.011163,-0.011934,0.012923,0.002834,0.006210,-0.007720,0.000178,0.007778,0.000856
0,0.000000,0.012376,-0.000677,-0.000897,0.000035,0.008362,-0.003171,-0.000914,0.005015,-0.006380,-0.005395,0.002415,-0.000172,0.009022,-0.009293,-0.001228,0.008476,-0.014120,0.008840,0.013940,-0.003455,-0.002509,0.016889,0.020902,0.031191,0.014296,-0.006411,-0.025525,0.056957,-0.013620,0.023150,0.001234,0.000048,-0.007073,0.003033,0.006922,0.006742
