d,ibc0,ibc1,ibc2,ibc3,ibc4,ibc5,ibc6,ibc7,ibc8,ibc9,ibc10,ibc11,ibc12,ibc13,ibc14,ibc15,ibc16,ibc17,ibc18,ibc19,ibc20,ibc21,ibc22,ibc23,ibc24,ibc25,ibc26,ibc27,ibc28,ibc29,ibc30,ibc31,ibc32,ibc33,ibc34,ibc35,ibc36
1,0.000000,0.000000,0.000139,0.000259,-0.000281,0.000193,0.000096,-0.000195,-0.000074,-0.008164,-0.002758,-0.007298,-0.023493,-0.016673,-0.020477,-0.007197,0.013362,0.020985,-0.027627,0.006524,0.007130,-0.038983,0.017829,0.007756,0.010320,0.006044,0.001015,0.063847,0.064177,0.020391,0.011164,-0.026810,-0.009972,-0.009725,-0.012222,-0.004081,-0.000858
1,0.000000,0.000000,-0.000506,-0.013641,-0.007354,-0.009530,-0.008077,-0.005802,-0.003302,-0.003494,-0.006445,0.008300,-0.009252,-0.002397,-0.007564,0.007340,-0.011611,0.013463,-0.006736,0.017205,0.000593,-0.012812,0.019069,0.015145,0.013190,0.005108,0.000014,0.081143,0.042092,0.000403,-0.002155,-0.021392,-0.013658,-0.015805,-0.017307,-0.000616,-0.008853
1,0.000000,0.000000,0.000000,-0.005351,-0.020631,-0.004600,0.000309,-0.012017,0.000522,-0.007448,-0.000777,-0.001181,-0.008071,0.001251,-0.007222,0.006895,-0.007721,-0.000044,-0.009852,0.019907,-0.001936,-0.015892,0.019834,0.007620,0.015826,0.010333,0.004485,0.074314,0.044004,-0.004297,0.003972,-0.028634,-0.015322,-0.006733,-0.006135,-0.008261,0.000370
1,0.000000,0.000000,0.000114,-0.005505,-0.015736,-0.006137,-0.001550,-0.006419,0.004672,-0.005743,0.003676,0.006995,-0.003163,0.014336,-0.005843,0.009824,-0.006789,-0.001367,-0.007648,0.006177,0.002716,-0.008217,0.015199,0.011692,0.013108,0.011412,0.004148,0.054048,0.031010,-0.004114,0.011581,-0.022798,-0.020804,-0.017474,-0.007336,-0.007146,-0.000767
1,0.000000,-0.018961,0.007276,-0.005517,0.025680,-0.036055,-0.024755,0.029218,0.016068,-0.008646,0.004840,0.022608,-0.019525,-0.001955,-0.003449,-0.000660,0.024079,0.014834,-0.029353,-0.005356,0.040416,-0.022208,0.008180,-0.006046,0.001113,0.000762,0.002202,0.001608,0.006212,0.017697,0.017527,-0.010081,-0.000780,-0.001057,-0.003175,-0.003170,-0.000976
1,0.000000,0.000000,0.000000,0.000078,-0.014201,-0.013027,-0.004823,-0.001134,-0.004312,-0.007528,0.009518,-0.001656,-0.018289,0.000171,0.000670,-0.003997,-0.003272,0.005638,-0.001968,0.024240,-0.001526,-0.016764,0.024425,0.002120,0.012191,0.002032,0.000163,0.066066,0.052527,0.001570,0.003399,-0.031495,-0.015760,-0.008003,-0.005524,-0.002010,-0.004888
1,0.000000,-0.012131,0.052214,-0.047590,0.047994,-0.016838,-0.046735,0.069347,0.001455,-0.032614,0.042567,0.005849,-0.040425,0.014495,-0.007129,0.020327,0.004883,0.018314,-0.046433,0.013676,0.060449,-0.042092,0.023601,-0.026404,0.000161,-0.000101,0.000214,0.009423,0.001158,0.001416,0.015088,0.000147,-0.009353,-0.005686,-0.000931,-0.004085,-0.001010
1,0.000000,-0.002934,-0.007559,0.006700,-0.011889,-0.004336,-0.010552,0.003063,0.011162,-0.005258,-0.006403,0.019844,-0.018470,-0.002872,-0.016887,0.004622,-0.011150,-0.010223,0.026261,-0.013777,0.016667,-0.024824,0.027842,0.013339,0.011509,0.013550,0.000020,0.090093,0.054430,0.000559,-0.005218,-0.031876,-0.017957,-0.013138,-0.012112,0.000479,-0.005438
1,0.000000,-0.002379,-0.008678,0.002173,-0.014201,-0.003785,-0.005513,0.001795,0.011064,-0.007231,0.000804,0.023695,-0.017434,-0.001998,-0.008015,0.004597,-0.004537,-0.013075,0.021206,-0.004241,0.012464,-0.022051,0.025004,0.011853,0.009246,0.016689,0.000026,0.095333,0.053371,0.000566,-0.007797,-0.032913,-0.020090,-0.015963,-0.013012,0.000044,-0.006638
1,0.000000,-0.000492,-0.004927,0.014591,0.002418,0.010584,-0.013647,-0.000424,0.004623,-0.003528,0.009194,0.004096,0.001885,-0.001137,0.003065,0.004514,-0.020644,-0.002244,0.007330,-0.000638,0.011157,-0.016134,0.011909,0.012247,0.026425,-0.027783,0.000486,0.042470,0.019738,0.003208,-0.000416,-0.014207,-0.000858,-0.006748,-0.005604,-0.000748,-0.000862
1,0.000000,-0.006351,0.026706,-0.028959,0.028909,-0.011069,-0.031962,0.043623,0.005907,-0.032289,0.024632,0.003514,-0.042364,0.010345,-0.010096,0.017782,-0.009004,0.011962,-0.021026,0.007966,0.053201,-0.040722,0.020386,0.002222,0.019137,-0.022614,0.000120,0.045722,0.040170,0.001372,0.002420,-0.020745,-0.009568,-0.003477,-0.003212,-0.000449,-0.000122
1,0.000000,-0.000006,0.003141,0.009937,0.000091,0.016406,-0.009257,-0.000776,0.007246,-0.005845,0.010454,0.010385,0.002135,-0.003653,-0.002345,0.005150,-0.016055,-0.000292,0.011764,-0.004003,0.009162,-0.017948,0.018963,0.007537,0.003366,0.009488,-0.000106,0.034117,0.032345,0.003685,-0.008009,-0.012121,-0.005034,-0.007624,-0.002623,-0.000711,-0.004587
1,0.000000,0.001243,-0.025968,0.022195,-0.005148,0.015918,0.001960,-0.022712,0.013889,-0.026791,0.008904,0.012270,0.016565,-0.001126,0.010601,0.004273,-0.014091,0.012237,-0.006792,0.009017,0.010431,-0.016502,0.007496,0.026193,-0.012408,0.015823,0.000578,0.048557,0.057998,0.011107,0.002122,-0.037341,-0.004280,-0.012683,-0.013720,-0.001128,-0.003736
1,0.000000,0.001312,-0.012430,0.005852,-0.011513,-0.000807,0.002887,-0.007471,0.009370,-0.008413,0.000921,0.017381,-0.007936,0.013573,-0.004976,0.002002,-0.013405,-0.007997,0.004483,-0.024850,0.017448,-0.017432,0.019116,0.015630,0.026227,-0.002798,0.000129,0.089688,0.068365,0.002877,-0.003069,-0.032923,-0.007314,-0.013772,-0.007606,0.000853,-0.003511
1,0.000000,-0.000895,-0.007494,-0.000723,-0.002290,0.018700,-0.016500,-0.006346,0.007308,-0.024474,0.010334,0.021594,-0.009132,0.001520,0.017489,0.003544,-0.018563,0.004436,-0.012617,0.005256,0.052586,-0.031505,0.032391,0.007631,-0.008149,0.003608,0.000000,0.105021,0.045310,0.003498,-0.015931,-0.026542,-0.020737,-0.006278,-0.005946,-0.003851,-0.000214
1,0.000000,0.001189,-0.019665,-0.000649,-0.006489,0.001698,0.000072,-0.001782,0.006731,-0.008657,0.005209,0.011696,-0.014979,0.018467,-0.009132,0.000979,-0.019343,0.002290,0.009541,-0.001108,0.027562,-0.027929,0.018142,0.034814,0.035371,-0.044520,0.000197,0.082151,0.067748,0.002778,0.003834,-0.031233,-0.013427,-0.007958,-0.005299,-0.000249,-0.002874
1,0.000000,-0.000152,0.004058,0.004027,-0.013684,0.022980,0.005555,0.001724,0.006361,-0.004309,0.006175,0.006138,-0.000299,0.001621,-0.000329,0.000015,-0.009124,-0.004443,0.008074,0.002939,0.007545,-0.035613,0.045426,0.011871,0.003512,0.003782,0.000341,0.063622,0.061444,0.002357,-0.027609,-0.015704,-0.010649,-0.015810,-0.007468,-0.001308,-0.007926
1,0.000000,0.002313,-0.015516,0.006927,-0.017145,-0.000549,0.000993,-0.011623,0.015400,-0.005007,0.008187,0.027234,-0.020090,0.005481,-0.011299,0.000941,-0.014440,-0.011785,0.021105,0.012599,0.017370,-0.043407,0.031444,0.006545,0.016468,0.006060,0.000403,0.080485,0.054144,0.002180,-0.000641,-0.008841,-0.014730,-0.002511,0.002129,0.000176,-0.004954
1,0.000000,-0.000521,-0.012846,0.010686,0.010566,0.012398,0.013647,-0.006311,0.018234,-0.015437,-0.001803,0.023647,-0.001322,0.000179,0.002305,-0.000154,-0.029554,-0.000556,0.005697,-0.002931,0.014376,-0.013698,0.036798,0.014505,0.020468,-0.015694,0.000739,0.079280,0.048444,0.002134,-0.023865,-0.023966,-0.003675,-0.015646,-0.009825,-0.000053,-0.008789
1,0.000000,0.000202,-0.011689,0.008992,-0.006160,0.005276,0.001738,0.000989,0.021897,-0.005485,0.016513,0.032855,-0.013686,0.021835,-0.006317,0.005382,-0.004812,-0.004037,0.011021,0.007670,0.020949,-0.031409,0.024424,0.008693,0.004925,0.005617,0.000302,0.045798,0.043039,0.006170,0.013350,-0.027032,-0.026374,-0.014108,-0.002880,-0.003530,-0.004057
1,0.000000,-0.000155,-0.012843,0.009950,-0.003475,0.018326,0.002039,-0.009127,0.008036,-0.025697,0.011140,0.002983,0.009437,0.005891,0.007873,-0.000508,-0.013336,0.004769,-0.007066,0.006459,0.018409,-0.032072,0.023531,0.020542,0.002003,0.005747,-0.000014,0.066054,0.086791,0.001481,-0.014500,-0.035572,-0.009373,-0.009741,-0.006136,-0.001680,0.001231
1,0.000000,0.000095,-0.009449,0.003538,-0.001661,-0.004728,0.003121,0.004303,0.022047,-0.006680,0.015029,0.029516,-0.005639,0.020905,0.002465,0.005411,-0.004738,-0.002495,0.004450,0.000595,0.010407,-0.016734,0.018593,0.008237,0.005916,0.007697,0.000307,0.040461,0.057253,0.006202,0.015335,-0.031188,-0.020548,-0.024481,-0.004335,-0.004565,-0.004918
1,0.000000,0.001110,0.026055,-0.007247,0.000979,-0.006103,0.007725,0.000213,0.005305,0.008491,0.000240,0.002300,-0.002879,-0.000714,0.009890,0.001565,0.000330,-0.005661,-0.002032,0.023571,0.006125,0.020217,0.030102,0.003760,0.001959,0.005893,0.000218,0.014157,0.029065,0.002388,0.011880,0.009979,-0.014511,-0.037896,-0.010306,-0.006172,0.011237
1,0.000000,0.002580,0.000819,-0.000250,0.001696,0.002826,0.007321,-0.001995,0.017166,-0.012528,-0.011053,0.023026,0.000782,-0.004833,0.010477,0.003636,-0.019162,0.001403,0.009987,0.000878,0.007795,-0.000996,0.019767,0.005713,0.003600,0.002218,0.001916,0.050379,0.049164,0.010257,0.003935,-0.008558,-0.005093,-0.013175,-0.004934,-0.002736,-0.009087
1,0.000000,0.002308,0.001212,0.007448,0.002264,-0.001144,0.007769,0.001784,0.021152,-0.017808,-0.011862,0.023216,0.003610,-0.004002,0.008943,0.003064,-0.019585,0.003046,0.010353,0.002578,0.007354,-0.003465,0.018361,0.006725,0.002168,0.001403,0.001811,0.052069,0.048718,0.008728,0.005853,-0.009477,-0.009246,-0.015808,-0.007330,-0.003021,-0.004636
1,0.000000,-0.000033,-0.008022,0.006939,0.001355,0.015276,0.007592,-0.005354,0.013425,-0.006574,0.007724,0.004801,-0.007276,-0.002106,-0.003861,0.001861,-0.017226,0.006070,0.006930,0.005094,0.016953,-0.024262,0.014321,0.032278,0.000440,0.006305,0.000539,0.055968,0.077317,0.003534,-0.007700,-0.017078,-0.015608,-0.011396,-0.006779,-0.001078,-0.002816
1,0.000000,0.000806,-0.010934,0.005434,0.002090,0.013998,0.008839,-0.006611,0.012489,-0.003209,0.008316,0.004534,-0.007818,-0.003067,-0.002490,0.004860,-0.002754,0.005398,0.010874,0.000534,0.013167,-0.026362,0.017257,0.034623,0.000101,0.005839,0.000939,0.058247,0.061035,0.011094,-0.008446,-0.024528,-0.010581,-0.010707,-0.005199,-0.000392,-0.005970
1,0.000000,0.002412,-0.011931,0.002506,-0.012803,0.001535,0.000174,-0.006195,0.013858,-0.006782,0.002198,0.024323,-0.018094,0.008019,-0.005545,0.002985,-0.009557,-0.008825,0.020429,0.007845,0.008635,-0.038186,0.024670,0.003338,0.019083,0.006805,0.000887,0.088959,0.077687,0.004298,0.002893,-0.011479,-0.016090,-0.011088,0.001922,-0.001313,-0.004229
1,0.000000,0.001641,-0.010823,0.011045,-0.005715,0.003962,0.000578,-0.005781,0.010146,-0.011181,0.000128,0.018074,-0.009133,0.010671,-0.004327,0.003500,-0.005052,-0.006312,0.008995,-0.018556,0.008247,-0.018267,0.019362,0.007868,0.018162,0.014919,0.000573,0.099024,0.081007,0.003961,-0.001165,-0.030602,-0.012653,-0.012976,-0.005589,-0.000468,0.000269
1,0.000000,0.007713,-0.017507,0.008519,0.002216,0.014552,0.014451,-0.005695,0.026699,-0.026325,0.004951,0.012767,-0.001970,-0.008250,0.011636,0.001146,-0.017585,0.015863,0.005487,-0.001386,0.022326,-0.027483,0.030387,0.006818,0.008630,-0.011419,0.000080,0.069796,0.074615,0.003266,0.007968,-0.036686,-0.009645,-0.021665,-0.004983,-0.003949,-0.002238
1,0.000000,-0.007212,-0.015599,0.003097,0.005947,-0.011775,0.001641,-0.004708,0.003017,-0.015999,0.004940,0.020559,0.004440,0.013783,0.008695,0.000803,-0.012430,0.002057,-0.005618,0.055359,0.008602,0.024234,0.007267,0.015685,-0.003700,0.009988,0.000000,0.040302,0.039702,0.009814,0.023897,0.001860,-0.005771,-0.033606,0.003707,0.000364,-0.009263
1,0.000000,-0.002715,0.010029,0.001222,0.000173,0.008412,0.014955,0.033077,0.010902,-0.003045,0.004064,0.007353,-0.005571,-0.012292,0.006375,-0.000806,-0.001324,0.000461,0.012226,-0.004479,0.016116,-0.013299,0.032386,0.008894,0.017646,-0.014688,0.000192,0.061454,0.049544,0.002787,0.011526,-0.019521,-0.005513,-0.012288,-0.007563,-0.004762,-0.000827
1,0.000000,0.002792,0.025565,0.006146,0.007611,-0.001625,0.013380,0.006310,0.014745,0.014531,0.008257,0.006016,0.002110,-0.012299,0.021683,0.002023,0.001296,0.001016,0.001937,0.007058,0.009178,0.004802,0.048797,0.003382,-0.000562,0.008475,0.000113,0.041686,0.038225,0.002836,-0.002469,-0.016736,-0.010798,-0.041615,-0.015157,-0.003028,0.019324
1,0.000000,-0.002704,-0.017203,-0.006241,-0.007600,0.017942,0.001327,-0.016028,-0.012685,-0.020623,0.025196,0.013616,0.018716,-0.010620,0.019469,-0.001622,0.001024,-0.009793,-0.002691,-0.004585,0.005732,0.017421,0.040677,0.016937,-0.005730,0.007728,0.000000,0.072663,0.133354,0.000016,-0.002443,-0.031791,0.008856,-0.022329,0.007508,0.002957,0.009397
1,0.000000,0.000082,0.012791,-0.003547,0.000927,0.000794,0.015825,0.010366,0.008761,0.028503,0.009930,0.001088,0.008922,-0.015989,0.024976,0.000980,0.008059,-0.010255,-0.001919,0.011390,0.004856,0.011496,0.034564,-0.000871,0.002820,0.003597,-0.000151,0.062727,0.055725,0.002747,0.003394,-0.010000,-0.007998,-0.030216,-0.010287,-0.001467,0.020683
1,0.000000,0.004360,-0.003306,-0.010658,0.000920,0.016518,0.022530,0.001766,0.013220,-0.017665,0.000134,0.019266,0.009495,-0.002365,0.000467,0.005009,-0.024666,0.011645,0.024184,-0.003702,0.009288,-0.004542,0.046363,0.006304,0.000956,-0.000450,0.023685,0.035826,0.065788,0.028301,0.008046,-0.001061,-0.001212,0.006009,-0.009647,-0.001746,-0.006482
1,0.000000,0.005388,-0.008922,-0.016674,0.000540,0.008140,0.016149,0.004140,0.005233,-0.021503,-0.002214,0.012631,0.011986,-0.005794,0.014690,0.003971,-0.016774,0.013033,0.012102,0.007465,0.006452,0.017079,0.042418,0.000593,-0.001264,-0.004924,0.032692,0.027827,0.056011,0.039934,0.020463,0.004372,0.002591,0.011667,-0.011136,-0.002073,-0.002167
