d,ibc0,ibc1,ibc2,ibc3,ibc4,ibc5,ibc6,ibc7,ibc8,ibc9,ibc10,ibc11,ibc12,ibc13,ibc14,ibc15,ibc16,ibc17,ibc18,ibc19,ibc20,ibc21,ibc22,ibc23,ibc24,ibc25,ibc26,ibc27,ibc28,ibc29,ibc30,ibc31,ibc32,ibc33,ibc34,ibc35,ibc36
1,0.000000,-0.005126,-0.001460,-0.010031,-0.002222,0.005925,-0.002081,0.006098,0.005277,-0.002613,0.016110,-0.002594,0.008812,-0.008557,0.002634,-0.004336,0.007331,-0.003658,-0.004675,0.010504,0.011595,0.010085,0.005648,0.003000,0.038984,0.015773,-0.002719,0.010252,-0.018297,-0.014553,-0.017659,-0.005681,-0.003519,0.000275,-0.004020,0.003717,-0.004890
1,0.000000,-0.008804,-0.004148,-0.006192,-0.004451,0.001288,-0.004341,-0.010634,0.010227,-0.010360,-0.000616,-0.010474,0.007123,-0.016673,0.012376,-0.002478,0.017667,-0.003075,-0.015414,0.017260,0.012763,0.012814,0.003560,0.000005,0.072249,0.044792,0.000464,-0.001462,-0.015152,-0.013110,-0.014565,-0.013783,-0.000806,-0.008480,0.002002,0.001221,-0.007550
1,0.000000,-0.008484,-0.004225,-0.005940,-0.004566,0.001493,-0.004405,-0.010946,0.010505,-0.010780,-0.000356,-0.010306,0.007194,-0.016505,0.011741,-0.002614,0.018263,-0.003301,-0.014139,0.016656,0.012885,0.013606,0.003504,0.000005,0.070841,0.045367,0.000466,-0.001469,-0.015668,-0.012829,-0.014367,-0.013319,-0.000807,-0.008155,0.002149,0.001225,-0.007759
1,0.000000,-0.004335,-0.000075,-0.008546,-0.001882,0.004594,-0.000885,0.006402,0.004084,-0.002133,0.015860,-0.002531,0.008853,-0.010082,0.000971,-0.001185,0.007167,-0.004597,-0.003966,0.011150,0.012511,0.011391,0.005921,0.003051,0.041290,0.016414,-0.002741,0.010912,-0.020434,-0.015022,-0.018920,-0.005758,-0.003581,0.000166,-0.004289,0.003828,-0.005078
1,0.000000,-0.015812,-0.013297,-0.001131,-0.005370,0.001211,-0.008373,0.007123,0.002255,-0.013944,0.005581,-0.005665,-0.001391,-0.007372,0.001899,-0.008045,0.017278,0.004257,-0.016429,0.021818,0.000717,0.015944,0.005920,0.002174,0.072659,0.058053,-0.001776,0.003776,-0.030063,-0.015751,-0.005872,-0.004774,-0.006373,-0.001101,-0.004214,0.002183,-0.005875
1,0.000000,-0.015531,-0.012441,0.000157,-0.005356,0.000172,-0.007639,0.007218,0.001420,-0.013459,0.005402,-0.005879,-0.001567,-0.006938,0.000696,-0.006165,0.016796,0.004833,-0.016911,0.023071,0.000933,0.016457,0.006225,0.002225,0.074800,0.059554,-0.001811,0.003853,-0.031153,-0.016089,-0.006126,-0.004891,-0.006516,-0.001152,-0.004321,0.002320,-0.005983
1,0.000000,0.003631,0.001352,0.002940,0.008836,0.012106,0.019568,0.003813,0.002113,-0.000350,-0.007445,0.011401,0.001548,0.001751,0.000446,0.000692,0.004660,0.004878,0.002558,0.023034,0.000834,0.001276,0.005701,0.000093,0.027517,0.020713,0.002425,0.000147,-0.006807,-0.008238,-0.031585,-0.021935,-0.002108,0.016638,-0.022832,-0.000790,0.026263
1,0.000000,-0.000227,0.000183,0.000102,-0.000208,-0.000111,-0.014142,0.001858,-0.008006,-0.016802,-0.005626,-0.011254,-0.006985,0.015283,0.014523,-0.023259,-0.007293,0.019477,-0.035511,0.016600,0.010614,0.011297,0.005613,0.001273,0.067904,0.055877,0.023135,0.013273,-0.028240,-0.006345,-0.006282,-0.010045,-0.003313,-0.008465,-0.006522,-0.001195,0.000014
1,0.000000,-0.008383,-0.002928,-0.012800,0.001075,0.008840,-0.001726,-0.006083,0.009812,-0.010210,-0.003769,-0.018269,0.002882,-0.011521,-0.006505,0.021598,-0.008989,0.016558,-0.020286,0.024407,0.016364,0.013229,0.008051,0.000012,0.088384,0.053251,0.001175,-0.004675,-0.032310,-0.013306,-0.009616,-0.012657,0.000179,-0.008904,-0.002826,0.002169,-0.011043
1,0.000000,-0.008262,-0.002874,-0.012795,0.000652,0.008963,-0.001575,-0.005978,0.010017,-0.010381,-0.003449,-0.017627,0.002900,-0.012235,-0.006606,0.021588,-0.008791,0.016211,-0.020105,0.024804,0.016323,0.013181,0.007968,0.000012,0.088839,0.053111,0.000998,-0.004938,-0.032296,-0.013279,-0.009500,-0.012614,0.000232,-0.008878,-0.002838,0.002110,-0.011065
1,0.000000,-0.010117,-0.012717,-0.004274,-0.004300,0.010946,-0.013913,0.003367,0.023505,-0.008072,-0.008198,-0.013129,-0.000005,-0.001678,0.003772,0.004769,0.016693,0.004627,-0.012027,0.014456,0.013269,0.012879,0.017204,0.000370,0.095659,0.048401,0.002352,-0.010494,-0.017413,-0.020532,-0.033038,-0.017853,-0.006677,-0.004652,-0.001592,-0.000074,-0.007972
1,0.000000,-0.010316,-0.012704,-0.004275,-0.004399,0.010377,-0.014021,0.004603,0.023478,-0.007656,-0.008202,-0.012883,-0.000034,-0.001692,0.003891,0.004575,0.016421,0.004587,-0.011909,0.014285,0.013148,0.012369,0.017666,0.000371,0.095966,0.047726,0.002361,-0.010736,-0.016815,-0.020640,-0.033246,-0.017930,-0.006701,-0.004352,-0.001522,-0.000081,-0.007725
1,0.000000,0.033277,-0.002883,-0.039830,0.050615,0.002807,-0.039781,0.045405,-0.001281,-0.040624,0.011064,-0.010890,0.013184,-0.006494,0.015274,-0.027214,0.010159,0.056322,-0.052292,0.034796,-0.012278,0.015695,-0.021423,0.000174,0.037277,0.033303,0.001216,0.001317,-0.017328,-0.008686,-0.002638,-0.004877,-0.000287,0.000268,-0.003777,0.000871,-0.000941
1,0.000000,0.033117,-0.003877,-0.040399,0.051023,0.004428,-0.038433,0.043044,0.000080,-0.044448,0.009594,-0.010070,0.017864,-0.007260,0.013570,-0.023105,0.007144,0.053931,-0.048129,0.031019,-0.009977,0.016740,-0.021479,0.000151,0.038809,0.035085,0.001265,0.001622,-0.017982,-0.009242,-0.003408,-0.005159,-0.000273,0.000562,-0.004023,0.000500,-0.000897
1,0.000000,-0.009081,0.001948,-0.002251,-0.004896,0.002318,-0.005752,-0.005217,0.005665,-0.010257,0.002817,-0.018014,-0.000625,-0.011258,-0.003123,0.018463,0.028271,-0.005933,-0.029489,0.029362,0.021244,0.008766,0.014245,0.000000,0.076233,0.073274,0.000001,0.001065,-0.037055,-0.023275,-0.016117,-0.008501,-0.000854,-0.000201,-0.001727,0.001997,-0.011304
1,0.000000,-0.008977,0.001970,-0.001872,-0.004772,0.001483,-0.005990,-0.003881,0.005436,-0.010617,0.002760,-0.017768,-0.000598,-0.011796,-0.003921,0.018818,0.028688,-0.006613,-0.028471,0.027997,0.021649,0.009886,0.014902,-0.000000,0.075621,0.073054,0.000015,0.001494,-0.038256,-0.023269,-0.016855,-0.008030,-0.000856,0.000417,-0.001579,0.001993,-0.011159
1,0.000000,0.003221,0.002398,0.011541,0.013991,0.023903,-0.012714,-0.012541,0.019057,-0.004082,-0.004836,0.003202,0.002526,-0.023265,0.003928,0.008259,-0.000626,0.006098,-0.013431,0.013740,0.005317,0.002244,0.003412,0.000764,0.053603,0.044887,0.007564,0.004241,-0.014167,-0.007218,-0.021769,-0.010186,-0.003214,-0.006459,-0.004619,0.000250,0.000783
1,0.000000,0.002784,0.006976,0.009592,0.013715,0.020537,-0.010776,-0.009967,0.017837,-0.004291,-0.006811,0.004033,0.002749,-0.021231,0.002447,0.010285,-0.001821,0.010108,-0.015284,0.016353,0.007115,0.013511,-0.006759,0.000497,0.052935,0.044024,0.007479,0.002331,-0.013971,-0.005794,-0.019522,-0.011309,-0.002859,-0.007488,-0.006369,0.000025,0.002330
1,0.000000,-0.001840,0.015957,-0.002789,0.002491,0.005935,-0.001154,0.003755,0.006531,0.001748,0.004824,-0.003170,0.000547,-0.015738,-0.005505,0.010478,0.003036,0.012263,-0.036801,0.034034,0.014252,0.017983,-0.017500,0.000735,0.066732,0.060344,0.002326,-0.021299,-0.017373,-0.007190,-0.013206,-0.011053,-0.001149,-0.006276,-0.001958,0.003783,-0.004451
1,0.000000,0.001594,0.012596,-0.003010,-0.001728,0.006976,-0.009970,0.007930,0.010462,0.000431,-0.001184,-0.000338,0.004301,-0.015562,-0.001373,0.011581,0.001065,0.008984,-0.014197,0.022016,0.006583,0.003896,0.007634,0.000474,0.042643,0.037236,0.004135,-0.004066,-0.009529,-0.006649,-0.008249,-0.005173,-0.001781,-0.003085,-0.001516,-0.001472,0.002367
1,0.000000,0.009597,-0.020682,-0.011148,0.010793,0.007097,0.006446,0.020134,0.010423,0.002864,-0.001386,0.000130,0.011076,0.027027,0.018450,-0.024688,-0.013485,0.040845,-0.008774,0.003162,-0.001204,0.000663,0.000739,0.002535,0.002082,0.006214,0.022738,0.027609,-0.011709,-0.006684,-0.008029,-0.005939,-0.004167,-0.001312,-0.003098,-0.000965,-0.000977
1,0.000000,0.009611,-0.020942,-0.011690,0.011017,0.006179,0.006123,0.020769,0.010145,0.003078,-0.001643,0.000165,0.011359,0.027609,0.018707,-0.024395,-0.013219,0.041602,-0.008665,0.002957,-0.001086,0.000670,0.000746,0.002561,0.002034,0.006311,0.023099,0.027896,-0.011830,-0.006737,-0.008191,-0.005952,-0.004246,-0.001473,-0.002954,-0.001154,-0.000847
1,0.000000,-0.000977,0.002045,0.000913,0.000934,0.018097,-0.002933,0.012386,0.024343,-0.012470,0.018598,-0.002284,0.005280,-0.000341,-0.002929,0.008262,0.006935,0.016568,-0.028541,0.020715,0.005971,0.003671,0.007293,0.000180,0.037672,0.040467,0.007982,0.015306,-0.025500,-0.022814,-0.012874,-0.007956,-0.003403,-0.003490,-0.016827,0.001455,-0.002679
1,0.000000,0.001788,0.012134,-0.002738,-0.001906,0.007026,-0.009989,0.007962,0.010803,-0.000436,-0.001002,-0.000152,0.004368,-0.014462,-0.001595,0.011712,0.002210,0.009552,-0.013888,0.022527,0.005780,0.004438,0.007646,0.000478,0.042143,0.037641,0.004094,-0.003637,-0.008759,-0.006588,-0.008254,-0.005350,-0.002078,-0.003681,-0.001051,-0.001055,0.002277
1,0.000000,-0.003795,0.016102,0.001712,-0.017955,0.016337,-0.028581,0.003461,0.018505,0.014547,-0.003068,0.010299,0.004648,-0.012092,0.012952,-0.003035,0.010822,0.012603,-0.018948,0.006747,0.023685,-0.009449,0.018610,0.000606,0.051938,0.060141,0.012964,0.003362,-0.041763,-0.002985,-0.015573,-0.015188,-0.001340,-0.005446,-0.010596,-0.001077,-0.001892
1,0.000000,0.010704,0.009830,0.006292,-0.006347,0.019427,-0.012384,-0.003486,0.023988,-0.000494,-0.000138,-0.000334,0.000292,-0.031639,-0.001271,0.006312,-0.002456,0.015010,-0.015010,0.027091,0.015776,0.019452,-0.016285,0.000786,0.081851,0.051641,0.002257,-0.019756,-0.026362,-0.003244,-0.014328,-0.011855,0.000317,-0.007280,-0.005004,0.002149,-0.001804
1,0.000000,-0.008426,-0.000775,0.003087,-0.000844,0.008044,-0.004213,0.002165,0.019100,-0.015987,0.002758,-0.004205,0.002624,-0.010137,-0.007337,0.009546,-0.012267,0.018848,-0.019891,0.014445,0.019107,0.026228,0.000966,0.000227,0.085302,0.063436,0.003706,0.000446,-0.032264,-0.007646,-0.014534,-0.008575,0.000802,-0.003312,-0.004543,-0.003946,-0.002367
1,0.000000,-0.003771,0.000934,0.001802,-0.004320,0.017902,-0.003428,0.018841,0.023577,-0.008841,0.019550,-0.000694,0.004341,-0.008138,-0.003459,0.006871,0.001704,0.014047,-0.026749,0.026355,0.008178,0.003773,0.006666,0.000307,0.040694,0.053649,0.004008,0.011157,-0.021617,-0.022565,-0.014462,-0.004599,-0.003383,-0.001461,-0.016373,0.001390,-0.002409
1,0.000000,0.006145,0.011209,0.001949,-0.008452,0.016623,-0.008708,0.007323,0.002851,-0.005025,0.002328,-0.001585,0.001862,-0.018463,0.006039,0.002347,0.001143,0.014645,-0.024600,0.013694,0.029478,0.000164,0.002446,0.000648,0.057495,0.075050,0.003599,-0.007369,-0.019114,-0.014159,-0.011602,-0.008048,-0.000516,-0.000105,-0.007771,0.001214,0.004043
1,0.000000,-0.008259,-0.000987,0.002531,-0.002834,0.008322,-0.004270,0.001879,0.017712,-0.012894,0.003072,-0.003589,0.003340,-0.008351,-0.007813,0.008783,-0.012512,0.019778,-0.019385,0.014195,0.018320,0.027835,0.000700,0.000370,0.087467,0.067104,0.004825,0.001634,-0.033476,-0.008872,-0.013571,-0.008270,0.000561,-0.003287,-0.005083,-0.003327,-0.001417
1,0.000000,0.006309,0.012713,0.002593,-0.003447,0.015150,-0.006500,0.008946,0.003924,-0.005669,-0.002631,-0.002389,0.004353,-0.008172,0.005993,0.010459,-0.001079,0.014280,-0.026446,0.013463,0.031439,0.001394,0.004798,0.001098,0.058977,0.061148,0.009717,-0.008168,-0.023563,-0.010506,-0.013405,-0.008404,-0.000244,-0.003530,-0.009475,0.000896,0.004310
1,0.000000,0.003928,0.014245,-0.002442,-0.007313,0.007951,-0.025840,0.012490,0.003774,0.009728,0.004564,0.006913,-0.000374,-0.014366,0.005505,-0.005851,0.006587,0.018419,-0.031731,0.020994,0.020953,0.001516,0.005736,-0.000040,0.066946,0.088522,0.001512,-0.012006,-0.036458,-0.008675,-0.009675,-0.007055,-0.002078,0.001013,-0.002440,0.001102,-0.001632
1,0.000000,-0.012299,0.000997,0.000770,-0.005930,0.015951,-0.006312,0.003175,0.029455,-0.021277,0.008164,-0.009699,0.001343,-0.014050,-0.010275,0.025259,0.009352,0.008539,-0.043819,0.027147,0.007372,0.018929,0.002894,0.000743,0.091539,0.075552,0.002015,-0.000417,-0.012474,-0.015627,-0.012256,0.000288,-0.001124,-0.001505,-0.006800,0.002477,-0.007251
1,0.000000,-0.009499,-0.001667,0.001537,-0.004136,0.014008,-0.006353,0.002330,0.026054,-0.018858,0.007885,-0.007317,0.002045,-0.012473,-0.009743,0.022813,0.009204,0.008672,-0.038540,0.024286,0.005787,0.019677,0.005396,0.000833,0.091437,0.074664,0.003135,0.002067,-0.012185,-0.016719,-0.010083,-0.001483,-0.001336,-0.001529,-0.008026,0.003332,-0.005915
1,0.000000,0.003990,0.014644,0.003726,-0.030348,0.022536,-0.039715,0.012670,0.015823,0.010791,-0.007234,0.017152,0.000880,-0.012261,0.017727,0.000990,-0.008585,0.028222,-0.022500,0.031549,0.013187,0.006810,-0.012386,0.000174,0.068347,0.097279,0.002248,0.007711,-0.041995,-0.005089,-0.027514,-0.008026,-0.003530,-0.000059,-0.000276,0.004336,0.006979
1,0.000000,0.008818,-0.012781,-0.002612,-0.006697,0.008093,-0.025028,0.006365,0.023820,0.004438,0.013603,0.011261,0.000672,-0.013968,0.003882,-0.004205,0.038768,0.009101,0.009863,0.013048,0.017638,-0.007279,0.011819,0.000000,0.047403,0.054254,0.009396,0.021091,-0.010665,-0.003534,-0.031683,-0.000478,-0.000793,-0.009842,-0.002978,-0.000755,0.000406
1,0.000000,0.005826,-0.003427,-0.001797,-0.002400,-0.017879,0.013342,0.011109,-0.000125,0.017553,-0.006532,0.010926,-0.003505,0.038357,-0.017518,0.004210,0.006074,0.013171,0.018019,0.025747,0.005219,0.000473,0.000811,0.000299,0.067570,0.081240,-0.000365,0.020220,-0.006479,-0.001615,-0.000449,-0.003850,-0.002561,0.011693,-0.006819,0.002668,-0.011874
1,0.000000,-0.001722,-0.011704,-0.006309,0.004831,0.011767,-0.026019,-0.005157,0.015883,0.010765,-0.011247,0.021674,0.008776,-0.024901,0.026129,0.013170,-0.012518,-0.001768,0.033058,0.043975,-0.001034,-0.006587,0.002962,0.050453,0.001270,0.063390,0.065698,0.049120,0.005175,0.013567,0.028464,-0.023977,-0.000052,-0.000863,-0.000734,0.004379,0.002414
1,0.000000,-0.001677,-0.015020,-0.003837,0.003207,0.013233,-0.026876,-0.004192,0.015418,0.010676,-0.012804,0.021862,0.010783,-0.025382,0.028709,0.009415,-0.013377,-0.005914,0.031948,0.045289,-0.001062,-0.007319,0.004977,0.052174,-0.000178,0.066377,0.067251,0.052630,0.005167,0.013470,0.029925,-0.024199,-0.000051,-0.001204,-0.001322,0.004446,0.002496
