d,ibc0,ibc1,ibc2,ibc3,ibc4,ibc5,ibc6,ibc7,ibc8,ibc9,ibc10,ibc11,ibc12,ibc13,ibc14,ibc15,ibc16,ibc17,ibc18,ibc19,ibc20,ibc21,ibc22,ibc23,ibc24,ibc25,ibc26,ibc27,ibc28,ibc29,ibc30,ibc31,ibc32,ibc33,ibc34,ibc35,ibc36
2,0.000000,-0.001648,0.004490,0.000531,0.006769,0.001718,0.011407,0.004259,0.000211,0.011686,-0.004301,0.004514,0.008177,0.000367,-0.002208,0.002167,0.003803,-0.019359,-0.001474,0.013164,-0.000046,0.010501,-0.016250,0.039358,0.008548,0.015477,-0.006055,0.003302,0.045057,0.031402,0.004837,-0.015923,-0.007276,-0.002781,-0.010763,-0.006676,-0.001099
2,0.000000,-0.000548,0.008658,-0.004183,0.002705,-0.007233,0.019290,0.002955,0.000583,0.009937,-0.006350,0.011509,0.013028,-0.001268,0.009521,0.000051,0.003896,-0.002230,0.000473,0.007717,0.001681,0.010819,-0.027782,0.017237,0.022798,0.000638,0.002866,0.000468,0.054328,0.060161,0.007835,-0.001571,-0.025804,-0.016355,-0.014533,-0.006031,-0.002234
2,0.000000,0.000026,0.015905,-0.016593,0.011128,-0.010650,0.002000,0.002148,-0.007372,0.013812,-0.007208,0.006747,0.025133,-0.019692,0.005393,-0.007396,0.002967,-0.008822,-0.008410,0.019378,0.009271,0.014820,-0.036507,0.030469,0.006690,0.012971,0.005720,0.000723,0.074479,0.063286,0.004138,-0.000892,-0.018387,-0.015302,-0.006942,0.001186,-0.000403
2,0.000000,-0.002130,0.023619,-0.011008,0.006464,0.004469,0.006949,0.011024,-0.001979,0.023549,-0.021525,-0.003424,0.017182,0.000769,-0.006107,0.009567,0.002040,-0.017933,0.009470,0.007791,0.000687,0.014724,-0.015541,0.025028,0.006760,0.003689,-0.005380,0.000923,0.059913,0.061295,0.005759,0.006905,-0.023603,-0.009323,-0.018213,-0.006067,-0.003325
2,0.000000,-0.004624,0.004229,-0.000266,0.002064,0.001411,0.014737,0.000705,0.000586,0.006971,-0.011511,0.006260,0.011468,0.005090,-0.004259,0.004339,0.004524,-0.016052,0.005065,0.011655,-0.000873,0.007896,-0.002702,0.026312,0.005018,0.002379,0.005778,0.010931,0.030799,0.038932,0.016238,0.003523,-0.005716,-0.001520,0.000649,-0.003648,-0.001215
2,0.000000,-0.002772,0.010980,0.001973,0.000612,0.003621,0.005674,0.012491,0.012905,0.016537,-0.009436,-0.006551,0.016534,0.000193,-0.009098,0.007680,0.002033,-0.013971,0.004276,0.010914,-0.003665,0.010671,-0.006017,0.025570,0.006475,0.007665,-0.006635,0.005475,0.049052,0.049248,0.012915,0.008695,-0.013573,-0.004794,-0.008894,-0.006444,-0.003169
2,0.000000,-0.000826,-0.005943,0.025589,-0.008339,0.001133,-0.005121,0.011684,0.004242,0.002591,0.016285,0.006440,0.001625,0.001824,-0.007174,0.017452,0.001201,0.005122,-0.008492,-0.002158,0.025861,0.005710,0.021805,0.038521,0.002558,0.002462,0.005167,0.000077,0.037201,0.040001,0.002502,0.002809,-0.000237,-0.011754,-0.034685,-0.008496,-0.002436
2,0.000000,-0.001384,0.000058,0.010462,0.003414,0.005040,0.002063,0.009760,-0.001063,0.006126,0.000498,0.012474,0.008831,0.007389,-0.010664,0.020303,0.001061,0.000716,-0.001515,-0.000251,0.004298,0.009165,0.005645,0.048328,0.007404,-0.001740,0.008100,0.000080,0.049937,0.065681,0.001956,-0.003156,-0.023642,-0.006374,-0.037043,-0.006807,-0.000939
2,0.000000,-0.004492,0.006163,-0.006728,0.002380,0.000872,-0.008155,-0.001311,-0.001709,0.002148,-0.006080,0.004497,0.013811,0.000896,0.009713,0.008119,0.001583,-0.003284,-0.002989,-0.001116,0.052403,0.007318,0.035964,0.004178,0.013734,-0.002701,0.007442,0.000000,0.029607,0.029299,0.014244,0.024435,0.014879,-0.000719,-0.028713,0.003491,-0.002346
2,0.000000,0.002690,-0.000545,-0.005164,0.002304,-0.000052,0.009375,-0.010825,-0.000372,0.009353,-0.013460,0.008814,0.013738,-0.000930,-0.001952,0.017881,0.021205,0.030537,0.014783,-0.004741,-0.023118,0.057986,-0.013994,0.025092,0.003852,0.003708,0.003366,0.002777,0.051220,0.036545,0.028511,0.028773,-0.039544,-0.009331,-0.007608,-0.005711,-0.005803
