d,ibc0,ibc1,ibc2,ibc3,ibc4,ibc5,ibc6,ibc7,ibc8,ibc9,ibc10,ibc11,ibc12,ibc13,ibc14,ibc15,ibc16,ibc17,ibc18,ibc19,ibc20,ibc21,ibc22,ibc23,ibc24,ibc25,ibc26,ibc27,ibc28,ibc29,ibc30,ibc31,ibc32,ibc33,ibc34,ibc35,ibc36
0,0.000000,0.005248,0.004927,0.005652,0.006004,-0.002885,-0.003295,-0.012073,0.004909,0.002941,0.005935,-0.006142,-0.006042,0.024762,-0.017356,0.014119,0.009970,0.006693,0.005093,0.000794,0.042554,0.032194,0.009364,0.011109,-0.019813,-0.012940,-0.006747,-0.012794,-0.001642,-0.003121,-0.010049,-0.000373,-0.006353,-0.002444,-0.004513,-0.001409,0.002954
0,0.000000,-0.007398,-0.014284,0.027575,0.007545,-0.014610,0.009223,-0.006351,0.018909,0.021093,0.017199,-0.031510,-0.008062,0.045813,-0.013596,0.014733,-0.007992,0.001332,0.000777,0.001930,0.014201,0.005006,0.013620,0.029996,-0.004370,-0.009782,-0.009073,-0.005990,-0.008563,0.001508,-0.006520,-0.000272,-0.019087,-0.001017,-0.002244,-0.000703,0.000329
0,0.000000,0.005273,0.004892,0.005726,0.006277,-0.002800,-0.003473,-0.012274,0.004938,0.003566,0.005903,-0.006275,-0.006065,0.024816,-0.017612,0.014212,0.009945,0.006785,0.005122,0.000834,0.042523,0.032353,0.010298,0.011334,-0.020251,-0.012976,-0.006491,-0.012839,-0.001680,-0.003950,-0.009106,-0.000506,-0.006548,-0.002670,-0.004014,-0.001309,0.003166
0,0.000000,0.009145,-0.005533,0.005915,0.028239,-0.014790,0.013282,-0.007443,0.002815,-0.011384,-0.001354,0.012107,0.010641,0.014957,-0.034048,0.021849,0.009524,0.004202,0.005845,0.000260,0.041743,0.042446,0.003994,0.006884,-0.021047,-0.021013,-0.010623,-0.005703,-0.001981,0.006110,-0.030452,0.001962,-0.004146,-0.003133,-0.000566,-0.004945,0.000635
0,0.000000,0.002247,0.000872,0.000384,0.005004,-0.000272,0.008821,-0.002584,0.000739,-0.016786,-0.003651,0.011668,0.001821,0.011646,-0.041025,0.022585,0.015360,0.023026,-0.024050,0.000643,0.076483,0.063066,0.003947,-0.011017,-0.021640,-0.008185,-0.011408,-0.013073,-0.001504,-0.000886,-0.010233,0.000352,-0.000721,-0.003000,-0.001877,-0.004981,0.001069
0,0.000000,0.014735,-0.010558,-0.007854,0.022113,-0.000758,0.003086,-0.001583,0.000175,-0.030164,-0.000889,0.004552,-0.003035,0.015183,-0.015837,0.016576,0.015660,0.019579,-0.018004,0.000658,0.086099,0.053726,0.002349,-0.012018,-0.025378,-0.004286,-0.012187,-0.015869,-0.000417,-0.001035,-0.013454,0.001592,0.001644,-0.004512,-0.001935,-0.006011,0.000619
0,0.000000,0.007489,-0.007254,0.005329,0.006612,-0.005358,-0.001495,-0.003649,0.003668,-0.001211,0.003957,0.007416,-0.001705,0.014450,-0.024489,0.010506,0.021007,0.003364,0.003773,0.000814,0.047334,0.051218,0.010149,-0.004051,-0.022286,-0.008388,-0.009921,-0.013231,-0.000104,0.003173,-0.020058,-0.001375,0.005684,-0.007907,-0.007532,0.000328,-0.003903
0,0.000000,-0.000625,-0.002433,0.002311,-0.012464,-0.010190,0.003623,-0.007154,-0.000517,0.007026,0.003092,-0.007097,0.019684,0.006387,-0.040182,0.028584,0.018475,0.016124,0.010127,0.000029,0.060316,0.050807,0.003706,0.003006,-0.018592,-0.016212,-0.017631,-0.010341,-0.005066,-0.001303,0.000812,-0.000775,-0.005683,0.000196,-0.001989,-0.001030,-0.000433
0,0.000000,-0.001034,-0.002032,0.002352,-0.012846,-0.010662,0.003800,-0.007248,-0.000523,0.007553,0.003225,-0.007334,0.020409,0.006667,-0.040461,0.029169,0.018138,0.016122,0.009946,0.000030,0.061230,0.051854,0.003747,0.002755,-0.019381,-0.016424,-0.017432,-0.010594,-0.005107,-0.001256,0.002150,-0.001365,-0.006003,-0.000309,-0.001825,-0.000608,-0.000722
0,0.000000,0.012105,-0.025477,0.022429,0.013238,-0.022122,-0.003202,-0.011097,0.002708,0.039026,-0.013848,-0.038800,-0.004701,0.021174,-0.009015,0.035549,-0.001382,0.001662,0.003151,0.000164,0.034798,0.049889,0.009391,0.004387,-0.019291,-0.006765,-0.004943,0.001224,-0.001227,0.000248,0.000786,-0.000742,-0.002386,-0.000364,0.000046,-0.001025,0.000827
0,0.000000,0.012014,-0.025274,0.022778,0.013335,-0.022328,-0.003305,-0.011151,0.002513,0.039008,-0.013933,-0.038713,-0.004543,0.021553,-0.009399,0.035780,-0.001314,0.001647,0.003157,0.000165,0.035286,0.050104,0.009442,0.004403,-0.019469,-0.006776,-0.005016,0.001226,-0.001233,0.000150,0.001262,-0.000667,-0.002679,-0.000976,0.000003,0.000285,-0.000128
0,0.000000,0.009086,-0.003090,0.009445,0.024365,-0.022268,0.012969,-0.009615,0.002537,-0.008378,-0.004814,0.014327,0.012808,0.012107,-0.039004,0.026611,0.009284,0.003726,0.003619,0.000294,0.054556,0.046373,0.004037,0.003489,-0.020598,-0.017987,-0.005627,-0.003137,-0.000495,0.006387,-0.027419,0.002163,-0.005621,-0.002770,-0.000310,-0.003678,-0.001538
0,0.000000,0.010643,-0.016234,0.008376,0.011717,0.001573,0.002171,-0.002163,0.000874,-0.015818,0.001074,-0.000447,-0.005427,0.017053,-0.024920,0.014640,0.029087,0.001715,0.004592,0.000359,0.056733,0.080931,0.001581,-0.012280,-0.021942,-0.013711,-0.012804,-0.009948,-0.000005,-0.001534,-0.014859,-0.000120,0.004288,-0.004943,-0.005885,-0.001218,-0.003671
0,0.000000,0.003542,-0.002608,-0.001379,0.004346,-0.003733,0.002616,-0.014539,0.001107,-0.022907,-0.006369,0.022184,0.025434,-0.010002,-0.034659,0.024809,0.020387,0.009602,0.013095,0.000007,0.081372,0.072392,0.000233,0.000614,-0.039163,-0.018806,-0.017498,-0.010668,-0.001068,-0.000666,-0.000738,0.002769,-0.011823,-0.000081,-0.000210,0.000018,-0.000406
0,0.000000,0.004443,-0.000185,0.001581,0.018383,-0.012152,0.003982,-0.004167,0.000280,-0.009935,-0.008714,0.005888,-0.016130,0.014386,-0.018852,0.011616,0.018895,0.023621,-0.000970,0.000166,0.078332,0.062184,0.001523,0.000076,-0.030064,-0.008406,-0.014438,-0.009354,0.000373,0.000886,-0.012662,-0.000777,-0.004802,-0.003148,-0.003850,-0.004726,-0.001451
0,0.000000,0.003427,-0.002336,-0.001493,0.004319,-0.003673,0.002690,-0.014779,0.001099,-0.022467,-0.006368,0.021303,0.026954,-0.010252,-0.034926,0.025405,0.019703,0.009985,0.012871,0.000007,0.081086,0.074940,0.000231,0.000744,-0.038183,-0.021432,-0.018200,-0.008818,-0.000986,0.000400,-0.000452,0.002739,-0.012631,-0.000105,-0.000032,0.000027,-0.000268
0,0.000000,0.007075,-0.007182,0.004447,0.009680,0.001934,0.007677,0.006834,0.001115,-0.005715,0.002504,-0.002485,0.013487,0.008806,-0.000746,0.019747,0.012555,-0.004354,0.012850,0.000138,0.031279,0.041859,0.003460,0.002377,-0.015671,-0.006501,-0.026632,-0.015694,-0.000637,0.004222,-0.013530,-0.001529,-0.003143,-0.004693,0.002349,-0.004782,0.007780
0,0.000000,0.002504,-0.007490,0.005293,0.009742,0.000500,0.001080,-0.002671,0.005914,-0.018352,-0.000873,0.014726,-0.001538,0.009367,-0.018785,0.023064,0.005778,0.001408,0.009058,0.003760,0.041324,0.047676,0.008583,0.004463,-0.008225,-0.001795,-0.007854,-0.014237,-0.001920,0.000942,-0.010542,0.004262,-0.000309,-0.000502,-0.007499,-0.005582,-0.002170
0,0.000000,0.007968,-0.011404,0.004952,0.020619,-0.011568,-0.008499,-0.015564,0.002857,-0.007379,-0.005140,0.017310,0.007240,0.005484,-0.014906,0.024652,0.011933,0.009986,0.017917,0.000161,0.115174,0.061743,0.001018,-0.008664,-0.025320,-0.023225,-0.034317,-0.018529,-0.006685,-0.005652,-0.003384,-0.000300,-0.012797,-0.000096,-0.000095,0.000269,-0.000046
0,0.000000,0.007661,-0.011571,0.005551,0.021323,-0.012020,-0.007969,-0.015133,0.001626,-0.006277,-0.005055,0.017080,0.006475,0.006029,-0.014182,0.024168,0.011728,0.009821,0.017694,0.000160,0.113402,0.061157,0.001809,-0.008618,-0.024805,-0.022993,-0.033968,-0.018252,-0.006647,-0.005888,-0.003252,-0.000379,-0.012642,-0.000116,-0.000095,0.000268,-0.000030
0,0.000000,0.004711,-0.000119,0.001646,0.016622,-0.012203,0.003600,-0.004305,0.000169,-0.009287,-0.006143,0.007671,-0.005572,0.019021,-0.023809,0.010493,0.030063,0.037122,-0.032030,0.000058,0.078518,0.059272,0.001691,0.001189,-0.028833,-0.007350,-0.013626,-0.009489,0.000348,-0.000192,-0.012147,-0.000170,-0.002874,-0.003258,-0.003886,-0.004687,-0.002225
0,0.000000,0.004131,-0.000014,-0.009811,0.009461,-0.012935,-0.001709,-0.012106,0.007525,-0.017313,0.011136,0.004331,0.023003,0.004658,-0.017610,0.019886,0.017371,0.015119,0.005196,0.000293,0.098993,0.057554,0.002180,-0.009201,-0.021910,-0.018372,-0.020336,-0.021905,-0.001375,-0.009988,0.001999,0.001727,-0.010004,-0.000090,-0.000716,0.000607,-0.000393
0,0.000000,0.012782,-0.019045,0.002500,0.017846,0.010354,0.000931,0.012937,0.004761,-0.014664,0.014210,-0.001073,0.006392,0.009370,-0.018012,0.006424,0.017470,-0.009414,0.019150,0.000644,0.047547,0.057334,0.012470,0.009186,-0.035624,-0.006436,-0.016460,-0.019149,-0.002610,0.001845,-0.018551,-0.000975,-0.000925,-0.003704,-0.001787,-0.000307,0.000580
0,0.000000,0.004239,0.000569,-0.010504,0.008513,-0.012701,-0.002123,-0.012451,0.008740,-0.017729,0.010841,0.004223,0.025072,0.003380,-0.018794,0.020445,0.017448,0.015770,0.005103,0.000291,0.099744,0.059959,0.001325,-0.009062,-0.021446,-0.020981,-0.020887,-0.020644,-0.001278,-0.008753,0.001619,0.002002,-0.010936,-0.000021,-0.000699,0.000705,-0.000330
0,0.000000,0.015821,-0.012926,-0.024912,0.026588,-0.009008,-0.011281,0.011767,0.003253,-0.026223,0.005814,0.010320,0.003063,0.004749,-0.005143,0.012304,0.003978,0.004557,0.002653,0.010518,0.045980,0.051767,0.017306,0.011065,-0.005060,-0.007463,-0.003796,-0.016913,-0.001968,-0.000633,-0.006049,-0.005463,-0.001446,-0.001749,-0.002050,-0.008399,0.002703
0,0.000000,0.006506,-0.007361,0.000407,0.019334,-0.007965,0.005944,-0.003447,0.002898,-0.006642,-0.007613,0.016687,-0.000834,0.011613,-0.025479,0.014023,0.001248,0.016205,0.005520,0.000959,0.066867,0.065653,0.004703,0.003188,-0.012389,-0.012502,-0.010113,-0.009062,-0.001103,0.010188,-0.020695,0.003036,-0.003197,-0.002408,-0.005781,-0.006930,0.002152
0,0.000000,0.000482,-0.008848,0.003314,0.012170,0.001970,0.002599,-0.002903,0.005053,-0.017601,0.001169,0.016785,-0.002206,0.008124,-0.011918,0.025604,0.005288,0.004162,0.009204,0.005664,0.039081,0.049501,0.010785,0.009593,-0.005777,-0.002790,-0.007963,-0.014379,-0.001792,-0.001531,-0.007548,0.002213,0.001552,-0.001151,-0.006263,-0.003362,-0.000838
0,0.000000,0.004947,-0.008350,0.009463,0.007605,-0.019635,0.013918,-0.003895,0.004754,-0.011301,0.000198,-0.004447,0.026711,-0.004280,-0.017645,0.023547,0.008598,0.022525,0.007999,0.004923,0.092652,0.065753,-0.004259,0.007210,-0.037563,-0.021118,-0.011336,-0.005194,-0.008935,0.000422,-0.003672,0.004552,-0.009797,-0.001111,-0.000829,0.000098,0.000433
0,0.000000,0.005261,-0.008658,0.009430,0.007705,-0.019797,0.013927,-0.003503,0.004754,-0.011241,-0.000003,-0.003626,0.025929,-0.004537,-0.017837,0.023169,0.009583,0.022979,0.007942,0.004920,0.093089,0.065406,-0.004256,0.007257,-0.037517,-0.021237,-0.011345,-0.005655,-0.008954,0.000667,-0.003916,0.004623,-0.009398,-0.000757,-0.001167,-0.000063,0.000341
0,0.000000,0.010156,-0.023836,0.012596,0.000420,0.008571,0.006092,0.008257,0.000525,-0.017003,0.006782,-0.007012,0.006174,0.019029,-0.039081,0.017290,0.023908,0.003532,0.001460,0.000219,0.075673,0.096207,0.003505,-0.006924,-0.045629,-0.006744,-0.011796,-0.006275,-0.002087,0.002939,-0.005065,-0.000505,-0.001369,0.000671,-0.001702,-0.000029,-0.000615
0,0.000000,0.007585,-0.006050,0.001289,0.020949,-0.015396,0.010533,-0.004317,0.003415,-0.005070,-0.008136,0.018615,0.002322,0.008479,-0.032119,0.016501,0.002607,0.015874,0.006339,0.000964,0.079727,0.071690,0.004977,0.002681,-0.013225,-0.013504,-0.012993,-0.005842,-0.000804,0.004428,-0.017170,0.001597,-0.003477,-0.003401,-0.003154,-0.002689,-0.000073
0,0.000000,0.000551,-0.012345,0.001641,0.011335,0.002334,-0.003007,0.017967,0.002582,-0.016510,0.003530,0.003994,0.003343,0.000584,0.008034,0.023764,0.004512,0.004841,-0.007525,0.015841,0.031346,0.054056,0.024194,0.018056,0.000407,0.000885,-0.002785,-0.018147,-0.001313,0.002230,-0.005769,-0.005855,0.001678,-0.004110,-0.002676,-0.006053,0.002703
0,0.000000,0.020560,-0.032842,0.007959,0.012680,0.010591,-0.013240,0.013867,-0.001900,-0.006568,0.012767,0.003587,-0.016950,0.018963,-0.008439,0.042534,0.008452,-0.001734,-0.002192,0.000250,0.056220,0.118170,-0.000379,0.010062,-0.033261,-0.007652,-0.026433,-0.004045,-0.002513,0.005075,0.001829,0.007393,-0.002616,-0.000817,-0.012489,-0.000325,0.001622
0,0.000000,0.000113,-0.003265,-0.001127,-0.002536,-0.000810,-0.005555,0.005168,-0.003196,0.019184,-0.022819,0.002465,0.016413,-0.003308,0.022431,0.037737,0.003986,0.000977,0.001173,0.000154,0.080516,0.098958,0.000304,0.000482,-0.001673,-0.000762,-0.002308,-0.003226,0.004426,0.020382,-0.010707,-0.002010,-0.022700,0.010531,-0.022376,-0.000782,0.001417
