d,ibc0,ibc1,ibc2,ibc3,ibc4,ibc5,ibc6,ibc7,ibc8,ibc9,ibc10,ibc11,ibc12,ibc13,ibc14,ibc15,ibc16,ibc17,ibc18,ibc19,ibc20,ibc21,ibc22,ibc23,ibc24,ibc25,ibc26,ibc27,ibc28,ibc29,ibc30,ibc31,ibc32,ibc33,ibc34,ibc35,ibc36
2,0.000000,-0.001063,-0.000962,0.008578,-0.008226,0.004913,0.010122,-0.000646,-0.000206,-0.001158,0.004740,-0.016544,-0.000986,0.014303,0.000305,0.008991,-0.014707,0.024364,0.005820,0.004317,0.007199,0.003891,0.038622,0.040726,0.006877,0.000639,-0.006113,-0.006523,-0.010009,-0.008797,-0.002030,-0.002469,-0.003725,0.001084,0.000957,-0.000290,-0.003694
2,0.000000,-0.003263,-0.003515,0.011611,-0.009152,0.001916,0.023844,-0.007985,-0.007253,-0.015670,0.001246,-0.002650,0.004457,0.009076,0.016535,0.004526,-0.014238,0.016335,0.013622,0.013392,0.017293,0.000373,0.105420,0.051824,0.002321,-0.011569,-0.019188,-0.021978,-0.033117,-0.019269,-0.006808,-0.004821,-0.001883,-0.000796,-0.009394,0.000203,0.000012
2,0.000000,-0.009145,0.008340,0.005355,0.008867,0.012309,0.008405,0.002011,-0.003651,-0.005614,0.009557,0.022109,0.011989,-0.013327,-0.010998,0.032539,-0.008714,0.005088,0.003182,0.003903,0.002934,0.001876,0.018966,0.017047,0.018453,0.022276,-0.015585,-0.007659,-0.008885,-0.010330,-0.003584,-0.004323,-0.005647,-0.000694,-0.003261,-0.001318,-0.003852
2,0.000000,-0.006973,0.011225,0.002732,0.003764,0.018530,0.009338,0.001546,-0.002691,0.002766,0.007805,0.028166,0.018357,-0.024263,-0.009923,0.037546,-0.008830,0.004379,-0.001963,0.001014,0.000815,0.002852,0.001123,0.006940,0.023285,0.025766,-0.013668,-0.004935,-0.008382,-0.007905,-0.004457,-0.000107,-0.007290,-0.001921,0.000979,-0.002045,-0.004912
2,0.000000,0.002356,-0.000173,0.015717,-0.006837,0.007153,0.023438,-0.008467,0.013320,0.005256,0.005382,-0.000360,0.000884,0.006496,-0.000879,0.009330,-0.022763,0.017254,0.010225,0.004672,0.005032,0.000063,0.041751,0.053099,0.010367,0.013443,-0.028279,-0.014179,-0.022433,-0.009710,-0.002221,-0.003420,-0.014627,-0.000002,-0.000163,-0.001597,-0.001308
2,0.000000,-0.000509,-0.005145,0.003729,-0.006891,0.006652,0.001832,-0.021437,0.008562,-0.002389,0.003950,-0.006419,-0.001337,-0.009891,0.025793,-0.001613,-0.017310,0.021427,0.002575,0.021279,0.005882,0.004861,0.087197,0.064691,-0.004324,0.005664,-0.032281,-0.017639,-0.004311,-0.003825,-0.008822,0.000728,-0.003087,0.003884,-0.008170,-0.000718,-0.001384
2,0.000000,0.005967,-0.004080,0.001497,0.000673,0.006860,0.005416,-0.008082,0.013909,-0.003863,0.007592,-0.012056,-0.002926,0.000964,0.017416,-0.005117,-0.019818,0.016171,0.010456,0.018058,0.011901,0.004655,0.082621,0.047931,-0.004273,0.009575,-0.032485,-0.023249,-0.013435,-0.005578,-0.009324,0.002042,-0.003021,0.005801,-0.009144,-0.000371,-0.000516
2,0.000000,0.003678,-0.001539,0.006522,-0.001325,0.007330,0.009871,-0.015047,0.009507,-0.012869,0.000645,-0.011465,-0.002366,0.011643,-0.000558,0.029407,-0.030832,0.014040,0.032219,0.034711,-0.037892,0.000237,0.081418,0.067468,0.002031,0.001026,-0.029018,-0.012632,-0.009957,-0.009578,-0.000022,-0.000326,-0.008676,-0.000610,-0.002989,-0.002794,-0.002919
2,0.000000,-0.004526,0.001292,0.007919,-0.004772,0.002720,0.024043,-0.017758,-0.004331,-0.010426,0.003217,-0.007401,-0.017639,0.030029,-0.004840,0.010898,-0.025750,0.032003,0.013160,0.010671,0.019685,0.000020,0.114223,0.064519,0.000560,-0.007459,-0.038230,-0.022372,-0.018760,-0.014599,0.000336,-0.005745,-0.003814,0.002117,-0.011944,-0.000155,-0.000128
2,0.000000,0.004702,-0.007001,0.014851,-0.003062,0.008547,0.023352,-0.016573,0.005586,-0.010197,0.000972,-0.012066,-0.010222,0.016419,0.011077,0.015889,-0.037721,0.025290,0.008754,0.016299,0.007000,0.000628,0.063798,0.048903,0.003630,0.002715,-0.013374,-0.016148,-0.003840,-0.001154,-0.000551,0.003221,-0.020484,0.003356,-0.007280,-0.004745,0.000114
2,0.000000,0.008401,-0.011142,0.011219,-0.036350,0.004510,0.023186,0.009979,0.008367,0.005129,-0.000784,-0.024609,0.005216,-0.010385,0.000516,0.018452,-0.020679,0.014079,0.023562,-0.000159,0.006667,0.000226,0.083461,0.105318,0.001677,-0.006939,-0.051532,-0.007990,-0.013155,-0.009869,-0.000422,-0.003718,-0.010449,0.000999,-0.000875,-0.001094,0.000926
2,0.000000,0.005202,-0.002126,0.008224,-0.002475,0.001547,0.018846,-0.013037,-0.000184,-0.001897,0.003173,-0.006724,-0.008854,0.007573,-0.012699,0.019410,-0.018803,0.012641,0.018486,0.025964,0.001327,0.000290,0.080495,0.062850,0.004557,0.001235,-0.031087,-0.008609,-0.014680,-0.009209,0.000557,-0.000607,-0.007618,-0.002941,-0.003155,-0.003202,-0.003061
2,0.000000,0.001889,-0.003894,0.011059,-0.005792,-0.000045,0.021181,-0.012045,0.007629,-0.001726,0.002907,-0.005990,-0.005998,0.012427,-0.001675,0.005536,-0.021789,0.016168,0.003725,0.013636,0.010806,0.000676,0.086657,0.074565,0.003709,-0.000169,-0.027527,-0.012161,-0.012689,-0.010599,-0.000456,0.004815,-0.011304,0.001903,-0.005431,-0.002447,-0.003729
2,0.000000,0.003357,-0.006845,0.013595,-0.007781,0.001733,0.003199,0.001678,-0.001514,0.006479,0.001231,-0.015774,0.005841,0.001327,0.004812,0.009846,-0.023987,0.018032,0.020729,0.002625,0.005396,0.000521,0.070359,0.066995,0.004561,-0.004142,-0.020204,-0.007498,-0.008373,-0.003874,-0.002270,0.001640,-0.001403,0.000440,0.001434,-0.002825,-0.002575
2,0.000000,0.001492,-0.004054,0.014579,-0.004344,0.003512,0.030583,-0.021755,0.008604,-0.009090,0.001077,-0.014906,-0.009662,0.025397,0.009163,0.008441,-0.044208,0.025488,0.007823,0.017906,0.003432,0.000724,0.088767,0.074756,0.001895,-0.000215,-0.013084,-0.015937,-0.012939,-0.000842,-0.001124,0.001044,-0.010253,0.004011,-0.008466,-0.003158,-0.001117
2,0.000000,-0.002030,0.000461,0.000970,0.008586,0.003903,0.000281,-0.000675,-0.018893,0.026138,-0.000076,0.008414,-0.013192,-0.002999,0.018073,0.000706,0.010026,0.026726,-0.002613,0.001965,0.001029,-0.000004,0.083370,0.064315,0.000142,-0.007214,-0.003105,-0.003439,-0.025521,-0.025586,-0.001027,0.030798,-0.003568,-0.004057,0.001840,-0.005065,-0.022728
2,0.000000,0.002057,-0.000253,0.012349,-0.016001,0.000074,0.011728,0.005327,-0.001781,-0.000902,0.003163,-0.021999,0.006709,0.020980,-0.003669,0.008435,-0.007067,0.035969,0.005135,-0.000057,0.004587,0.015664,0.030435,0.056201,0.020629,0.008875,-0.001486,-0.000992,-0.001602,-0.015206,-0.001496,-0.002860,-0.004316,0.002226,0.001505,0.001988,-0.006261
2,0.000000,0.005380,-0.044495,0.017306,-0.040971,0.015769,0.014613,0.012367,-0.014680,0.013781,-0.001898,-0.017219,0.016928,0.001379,-0.011620,0.014382,-0.006996,0.055839,0.009338,-0.001904,-0.002740,0.000097,0.061742,0.146101,0.000200,-0.002267,-0.037327,-0.008750,-0.030415,0.005939,0.001125,0.006756,0.001145,0.006681,-0.005615,0.004410,-0.006466
2,0.000000,0.002380,-0.003964,0.003639,-0.011885,0.003266,0.018420,0.001530,0.014599,0.009129,0.000387,-0.011007,0.003847,-0.003337,0.032076,0.003205,0.019730,0.005936,0.014758,-0.005096,0.010564,0.000000,0.037780,0.032962,0.011554,0.026535,0.006053,-0.003837,-0.027321,0.000201,-0.001318,-0.003758,-0.009315,0.001570,-0.000511,-0.004270,-0.000160
2,0.000000,-0.009314,-0.010639,0.004426,-0.018707,0.002916,0.017012,-0.000252,-0.009268,0.019415,0.006439,-0.014206,0.010666,0.011799,-0.004701,-0.001666,0.006747,0.045291,0.004720,-0.000778,0.011301,0.025644,0.016369,0.060099,0.038393,0.022819,0.001543,0.007908,0.006699,-0.016537,-0.000488,-0.004219,-0.003743,0.005033,0.000272,0.007182,-0.005510
2,0.000000,0.000525,-0.003306,-0.022688,0.008728,0.010070,-0.003363,0.010987,-0.006705,0.014238,-0.008902,0.027871,-0.024267,0.002662,0.017468,-0.001000,0.015654,0.034129,0.007783,0.001091,0.000160,0.000162,0.083182,0.102252,0.000632,0.001253,-0.001922,-0.001027,-0.003129,-0.003686,0.005604,0.020595,-0.005732,-0.004615,-0.021257,0.009468,-0.028041
