d,ibc0,ibc1,ibc2,ibc3,ibc4,ibc5,ibc6,ibc7,ibc8,ibc9,ibc10,ibc11,ibc12,ibc13,ibc14,ibc15,ibc16,ibc17,ibc18,ibc19,ibc20,ibc21,ibc22,ibc23,ibc24,ibc25,ibc26,ibc27,ibc28,ibc29,ibc30,ibc31,ibc32,ibc33,ibc34,ibc35,ibc36
0,0.000000,-0.005375,-0.010895,0.003423,-0.027867,-0.010454,0.003999,0.007264,0.007277,0.018359,0.008232,0.001852,-0.000117,-0.008591,0.003002,0.010613,0.013710,-0.020649,-0.003428,0.030028,-0.010156,0.002923,0.004336,0.002684,0.000710,0.000673,0.017982,0.013851,0.013192,0.016555,-0.013931,-0.008103,-0.007637,-0.006718,-0.001584,-0.003882,-0.001510
0,0.000000,0.000000,-0.006451,-0.018394,-0.004551,0.001259,-0.007893,0.002287,-0.006049,0.003553,0.006017,-0.004399,0.014398,-0.007005,0.007579,-0.004912,-0.000472,-0.011797,0.007846,0.006082,-0.008849,0.016957,0.009747,0.013816,0.011346,0.004139,0.055119,0.031898,-0.004092,0.011530,-0.020299,-0.020913,-0.016722,-0.005915,-0.006922,-0.000188,-0.004741
0,0.000000,0.017369,-0.018490,0.029363,-0.036702,-0.028201,0.033544,0.009871,-0.010578,0.004413,0.019804,-0.022631,0.002272,-0.005251,0.001259,0.022329,0.017032,-0.030824,-0.007636,0.044628,-0.020406,0.010879,-0.008403,0.001099,0.000619,0.002049,0.001868,0.005450,0.016057,0.016530,-0.009347,-0.000765,-0.001274,-0.003274,-0.003155,-0.000752,0.000008
0,0.000000,0.056854,-0.053982,0.046485,-0.015144,-0.045689,0.066198,-0.002713,-0.033104,0.051399,0.002846,-0.038029,0.015330,-0.010096,0.018939,0.002934,0.020371,-0.051642,0.015347,0.062656,-0.042667,0.023401,-0.027505,-0.000037,-0.000034,0.000078,0.009421,0.001014,0.000560,0.013098,0.000464,-0.009107,-0.005837,-0.000885,-0.004134,-0.000686,-0.000979
0,0.000000,0.003989,-0.008209,0.001591,-0.006338,0.003671,0.000850,0.004289,0.011196,-0.000388,0.001664,-0.003781,0.004445,0.004877,0.001204,-0.000371,-0.007442,-0.005810,0.022658,0.005085,0.010805,0.007844,0.003926,0.001904,0.005567,0.000230,0.011024,0.023750,0.002431,0.018635,0.011145,-0.010649,-0.021629,-0.013566,-0.006659,0.002010,-0.005983
0,0.000000,-0.007265,0.008523,-0.013560,-0.002474,-0.009387,0.002421,0.010583,-0.004321,-0.006201,0.021157,-0.016845,-0.002647,-0.010439,0.004243,-0.008761,-0.013120,0.024035,-0.011013,0.014806,-0.025662,0.029524,0.012143,0.009725,0.012863,0.000020,0.093469,0.052520,0.000560,-0.005173,-0.032792,-0.018054,-0.014756,-0.010653,0.000472,-0.005682,-0.003049
0,0.000000,-0.007584,0.005298,-0.014770,-0.003465,-0.007233,0.001378,0.009904,-0.006191,0.000437,0.023976,-0.017582,-0.002265,-0.008009,0.004188,-0.003298,-0.012871,0.022085,-0.005870,0.012460,-0.022555,0.026812,0.012043,0.007382,0.016151,0.000019,0.097579,0.054002,0.000546,-0.007906,-0.033517,-0.018782,-0.015922,-0.012935,0.000166,-0.005982,-0.003327
0,0.000000,-0.006388,-0.001401,-0.002251,0.017501,-0.015468,-0.005899,0.005514,-0.023038,0.010486,0.019682,-0.007987,0.001915,0.015839,0.002834,-0.018425,0.005016,-0.011728,0.004546,0.049084,-0.029353,0.028865,0.007353,-0.007831,0.003697,0.000000,0.097982,0.042619,0.002783,-0.015529,-0.025645,-0.019826,-0.006607,-0.011991,-0.003668,0.000633,-0.017431
0,0.000000,0.060233,-0.052315,0.045850,-0.007336,-0.046105,0.067215,0.000364,-0.034215,0.054275,-0.000040,-0.039176,0.018403,-0.007436,0.020724,0.004585,0.017673,-0.045400,0.014129,0.059025,-0.042512,0.026689,-0.027506,0.000481,0.000951,0.000278,0.013968,0.002774,0.001853,0.018275,-0.001729,-0.011295,-0.006772,-0.001353,-0.005094,-0.000854,-0.001050
0,0.000000,0.005421,0.009575,0.000434,0.015785,-0.005556,-0.001915,0.008044,-0.008606,0.008993,0.009979,0.001133,-0.003149,0.000155,0.004946,-0.015744,0.000143,0.010082,-0.004443,0.009373,-0.013907,0.022417,0.007379,0.004480,0.008946,-0.000324,0.035068,0.030995,0.003773,-0.008294,-0.012480,-0.005105,-0.006459,-0.002909,-0.001241,-0.004129,0.000109
0,0.000000,-0.018543,-0.001521,-0.006349,0.001422,-0.000113,-0.000688,0.005109,-0.006590,0.005579,0.011458,-0.015802,0.018707,-0.008659,0.001134,-0.018578,0.002264,0.007785,-0.001501,0.027163,-0.027126,0.017208,0.034589,0.035259,-0.044618,0.000264,0.080982,0.066216,0.002685,0.003351,-0.030683,-0.013885,-0.008751,-0.005933,-0.000325,-0.001999,-0.004634
0,0.000000,-0.010237,0.011314,0.005256,0.010462,0.007165,0.000568,0.020275,-0.011190,-0.001778,0.023228,-0.003750,0.001471,0.000222,0.000508,-0.030963,-0.002402,0.006813,-0.003197,0.014085,-0.016085,0.038727,0.011831,0.018214,-0.015872,0.000779,0.073302,0.038603,0.002275,-0.022916,-0.023538,-0.002335,-0.016383,-0.008838,0.000069,-0.009919,-0.001396
0,0.000000,-0.018702,-0.002294,-0.008642,-0.000183,-0.000388,-0.002086,0.006147,-0.005838,0.006789,0.011499,-0.012938,0.019166,-0.011458,0.001013,-0.017248,-0.001823,0.009109,-0.008656,0.031117,-0.027713,0.016115,0.032105,0.037074,-0.043440,0.000167,0.087204,0.072113,0.002092,-0.001303,-0.028447,-0.012427,-0.008515,-0.006757,0.000283,-0.002582,-0.003718
0,0.000000,-0.019055,0.025019,-0.003625,0.022792,0.000649,-0.020039,0.015136,-0.029694,0.008966,0.012125,0.016923,-0.000800,0.008568,0.004046,-0.017044,0.012842,-0.004377,0.006380,0.012215,-0.018720,0.008879,0.025163,-0.010663,0.016634,0.000676,0.050495,0.063737,0.009601,-0.003758,-0.037399,-0.005905,-0.012750,-0.013889,-0.000987,-0.002568,-0.009715
0,0.000000,0.007187,0.007415,0.001400,0.016095,-0.003244,-0.002405,0.007060,-0.010496,0.008554,0.009746,0.002433,-0.004141,-0.001582,0.004487,-0.011639,-0.000192,0.012331,-0.003195,0.008496,-0.012548,0.024247,0.006385,0.005135,0.006223,0.000232,0.033369,0.031517,0.004301,-0.010644,-0.007308,-0.004122,-0.008110,-0.002274,-0.001106,-0.003545,0.001319
0,0.000000,0.000026,0.005493,-0.010802,0.022257,0.004377,0.002311,0.006044,-0.003454,0.005526,0.004953,0.001237,0.004075,-0.001182,0.000548,-0.014945,-0.005708,0.011082,0.001951,0.011333,-0.037601,0.043871,0.012285,0.019399,-0.017053,0.000712,0.064551,0.059512,0.002214,-0.026933,-0.014950,-0.007806,-0.015713,-0.008372,-0.000950,-0.006821,0.001477
0,0.000000,0.002428,0.005870,0.001921,-0.000263,0.013827,0.017779,0.023360,-0.016035,-0.010893,0.019300,-0.001929,-0.004865,0.005562,0.001968,-0.026081,0.005006,0.009289,0.000587,0.004676,-0.012955,0.015509,0.005470,0.000660,0.000095,0.001605,0.055611,0.046589,0.007599,0.004364,-0.015442,-0.006162,-0.017562,-0.006721,-0.002934,-0.006831,-0.002080
0,0.000000,-0.011946,0.002887,-0.001435,-0.004609,0.001539,0.001924,0.019923,-0.003955,0.014111,0.027269,-0.007774,0.017533,0.003202,0.004596,-0.002363,-0.001945,0.004896,0.001423,0.008580,-0.019301,0.019122,0.010560,0.005049,0.007567,-0.000148,0.041240,0.054751,0.006164,0.014792,-0.031332,-0.019581,-0.022766,-0.004989,-0.004158,-0.005129,-0.005937
0,0.000000,-0.009975,0.002176,-0.001865,0.000392,0.001553,0.004155,0.017917,0.000108,0.014019,0.026864,-0.008474,0.018701,-0.000757,0.007351,0.004818,-0.001754,0.005725,0.006264,0.012022,-0.020882,0.014441,0.011363,0.003270,0.007637,0.000174,0.033592,0.044926,0.011804,0.018299,-0.034118,-0.022878,-0.022823,-0.005133,-0.004381,-0.006557,-0.007151
0,0.000000,-0.013151,0.006916,-0.016697,-0.000650,0.000325,-0.010019,0.015659,-0.004110,0.008155,0.026992,-0.020764,0.005316,-0.010857,0.000880,-0.014738,-0.011586,0.022030,0.013676,0.016075,-0.045379,0.031601,0.006300,0.016250,0.005253,0.000398,0.081353,0.057648,0.001955,-0.000943,-0.009489,-0.015651,-0.003569,0.002248,0.000153,-0.004343,-0.011005
0,0.000000,-0.013844,0.005801,-0.016439,-0.000789,0.003581,-0.012037,0.013606,-0.006315,0.008980,0.026231,-0.020550,0.003933,-0.010735,0.001621,-0.012707,-0.011163,0.019164,0.012768,0.017403,-0.040613,0.030730,0.008615,0.016779,0.006341,0.000737,0.075446,0.053289,0.003309,0.000743,-0.007800,-0.015038,-0.001127,0.003096,-0.000172,-0.004521,-0.011496
0,0.000000,0.007883,0.000156,0.003043,0.005295,0.012790,0.016268,0.021527,-0.013421,-0.010101,0.019000,-0.004473,-0.009237,0.006334,0.002893,-0.023536,0.003693,0.009862,-0.000106,0.005892,-0.010426,0.023757,0.005412,0.003849,0.001772,0.001518,0.051819,0.046973,0.007621,0.000711,-0.016586,-0.005107,-0.019081,-0.004875,-0.002724,-0.007516,-0.001146
0,0.000000,-0.008608,0.005456,-0.000526,0.007936,0.006653,-0.006214,0.013281,-0.003108,0.006346,0.005443,-0.007199,0.000626,-0.002156,0.001969,-0.017004,0.004596,0.002625,0.008584,0.017598,-0.019688,0.013578,0.032411,-0.003254,0.004848,0.000483,0.058771,0.070491,0.004139,-0.003191,-0.016649,-0.015115,-0.011234,-0.006662,-0.001496,-0.003297,-0.002106
0,0.000000,-0.015271,0.008560,0.002134,0.018260,0.006458,-0.014499,0.006754,-0.029113,0.012465,0.002751,0.012491,0.005187,0.009539,-0.000434,-0.014631,0.006326,-0.008053,0.006223,0.018969,-0.030936,0.020636,0.021534,0.004630,0.007124,0.000093,0.069705,0.097600,0.000992,-0.015531,-0.037345,-0.010320,-0.011147,-0.007672,-0.001301,0.002969,-0.001783
0,0.000000,-0.007177,0.007223,0.001682,0.015817,0.005746,-0.004411,0.014372,-0.004015,0.009212,0.005824,-0.007917,-0.000269,-0.002731,0.003026,-0.011505,0.004276,0.011450,-0.000707,0.014259,-0.025039,0.017233,0.033862,-0.001957,0.005241,0.001029,0.062913,0.059927,0.006209,-0.011875,-0.022132,-0.010505,-0.010928,-0.006020,-0.000735,-0.003790,-0.003282
0,0.000000,-0.009831,0.011122,-0.006219,0.003220,0.001114,-0.007220,0.011261,-0.010521,0.001292,0.017778,-0.009165,0.009719,-0.004836,0.003434,-0.005249,-0.006799,0.009998,-0.019201,0.009961,-0.017878,0.019560,0.007926,0.016759,0.015759,0.000574,0.096581,0.078511,0.003977,-0.001210,-0.030853,-0.012543,-0.011424,-0.006570,-0.000511,0.000012,-0.002411
0,0.000000,-0.009207,0.014237,-0.005619,0.003362,-0.000991,-0.005343,0.013161,-0.010876,-0.001010,0.020157,-0.010992,0.007970,-0.002058,0.003502,-0.007725,-0.004831,0.012977,-0.008031,0.007251,-0.022182,0.020659,0.006123,0.013634,0.012661,0.000590,0.094093,0.078073,0.004076,-0.000108,-0.031710,-0.013083,-0.013383,-0.004931,-0.000501,-0.000317,-0.003697
0,0.000000,-0.022809,0.009565,0.000507,0.020227,0.005660,-0.031659,0.022620,-0.035176,0.010950,0.017557,0.004518,-0.006385,0.015061,0.001316,-0.008730,0.017304,0.001815,-0.001700,0.029699,-0.020432,0.038332,0.011702,0.008353,-0.009564,0.000152,0.065434,0.090559,0.003061,0.007531,-0.041297,-0.007727,-0.027270,-0.003226,-0.003878,0.000226,0.004719
0,0.000000,0.020363,0.007430,0.007803,-0.000856,0.012190,0.006010,0.015428,0.016157,0.006771,0.006587,0.003629,-0.011580,0.017110,0.001785,0.001628,0.001402,0.001749,0.006318,0.008857,0.000798,0.045451,0.003426,-0.000552,0.008330,0.000104,0.037313,0.039749,0.002616,-0.002310,-0.017550,-0.010891,-0.048584,-0.010514,-0.003232,0.017456,-0.006592
0,0.000000,-0.016698,0.001161,0.004341,-0.012376,0.001045,-0.004054,0.003383,-0.014607,0.004852,0.020092,0.002801,0.015346,0.010934,0.000410,-0.012999,0.002582,-0.007052,0.052570,0.005982,0.027337,0.006775,0.015386,-0.003944,0.009679,0.000000,0.043398,0.033826,0.010840,0.024468,0.003953,-0.005138,-0.031989,0.003871,0.000392,-0.008102,-0.001584
0,0.000000,0.033847,0.002109,0.002980,0.001452,0.016316,0.008471,0.012657,0.022838,0.005521,0.001867,0.004522,-0.015959,0.022392,0.001425,0.003584,-0.002826,0.001866,0.007600,0.004072,0.016224,0.049179,-0.000163,0.002296,0.003536,-0.000088,0.044525,0.037888,0.002310,-0.001107,-0.007975,-0.011980,-0.053634,-0.008595,-0.002395,0.024832,-0.008187
0,0.000000,0.007475,-0.005998,-0.013943,0.001330,-0.000293,-0.000028,-0.014944,0.013254,0.013642,0.002676,0.010203,-0.004671,0.010801,-0.003162,0.030473,-0.011172,0.012072,0.000671,0.026951,0.006162,0.030482,0.011587,0.025145,-0.025575,0.000291,0.068664,0.073621,0.002057,0.021206,-0.004384,-0.005558,0.000426,-0.004580,-0.003377,0.008281,-0.004898
0,0.000000,0.003772,-0.008802,-0.009360,0.004687,-0.002095,-0.008234,-0.017283,-0.002710,0.017906,0.005945,0.020098,-0.015677,0.026297,-0.002459,0.009665,-0.020585,0.004637,0.001960,-0.001956,0.029914,0.039481,0.011190,0.000383,0.002772,0.000000,0.084056,0.124349,0.000030,-0.001274,-0.009694,-0.002484,-0.011572,0.001111,0.005851,0.019536,-0.010384
0,0.000000,0.004211,-0.024392,0.000423,0.004407,0.010771,0.005315,0.005457,-0.021913,-0.003372,0.016088,0.008934,-0.004187,0.014398,0.005857,-0.019028,0.019366,0.011708,0.003220,-0.002863,0.019861,0.038386,-0.000465,-0.000900,-0.005662,0.036575,0.026614,0.062825,0.047393,0.031696,0.006859,0.004120,0.014297,-0.013847,-0.001385,-0.002480,0.005371
0,0.000000,0.002950,-0.026094,-0.002606,0.006899,0.003261,0.005512,0.004317,-0.020733,-0.002566,0.016958,0.009306,-0.008076,0.018651,0.007578,-0.021748,0.018822,0.013440,0.003126,0.003972,0.022955,0.035841,-0.001655,-0.003689,-0.001919,0.038648,0.019866,0.060238,0.050939,0.038827,0.006063,0.005845,0.020540,-0.014241,-0.001714,-0.003675,0.005096
